PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,Balls,Strikes,PitchCall,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,AutoPitchType,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2025-10-22,15:52:31,"Kurland, Rivers",10108457,Left,FLA_GAT,Undefined,0,0,StrikeCalled,Fastball,NA,NA,88.03022,-0.904925,3.273682,2027.237551,127.866001,10:15:00,5.97912,-1.64312,5.21764,-24.12096,13.24501,-15.36505,3.11672,0.1579,79.74969,-5.386671,0.554851,0.439956,8.60851,7.25646,1.35248,50,5.87782,-6.58091,-127.43751,-2.87116,14.0469,28.085,-20.3333,c7499a60-3148-4328-99d2-a43664155431,NA,NA,NA,NA,NA,812807,"Jones, Kyle",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a9468090-af80-11f0-9dba-2d858a8ce85b,1,1,FLA_GAT,1,Top,0,Sinker,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251022-CondronBallpark-Private-2,85.67316,NA,NA,8.28052,NA,NA,NA,be78c805-dbec-4264-bf01-df341ef71ec3,2025-10-22,19:52:31,2025-10-22T19:52:31Z,2025-10-22T19:52:31Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,55.27921,-128.59569,14.0425,5.97893,-2.03265,-10.16665,1.63581,-7.16018,7.02345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
2,2025-10-22,15:52:44,"Kurland, Rivers",10108457,Left,FLA_GAT,Undefined,0,1,BallCalled,ChangeUp,NA,NA,79.02766,-2.561718,2.901977,1800.68078,122.884821,10:00:00,5.72082,-1.77988,5.05202,-36.84947,9.87823,-12.74816,0.22925,-0.1029,72.13964,-9.268638,0.647937,0.491993,7.25449,6.14028,1.51417,50,5.44745,-5.27662,-114.33081,-6.38221,9.51697,22.82727,-24.11878,7d8e7cc9-4b32-4694-9355-306414ca0439,NA,NA,NA,NA,NA,812807,"Jones, Kyle",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b19063b0-af80-11f0-9dba-2d858a8ce85b,1,2,FLA_GAT,1,Top,0,Changeup,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251022-CondronBallpark-Private-2,76.61178,NA,NA,6.88801,NA,NA,NA,be78c805-dbec-4264-bf01-df341ef71ec3,2025-10-22,19:52:44,2025-10-22T19:52:44Z,2025-10-22T19:52:44Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,55.44656,-115.41315,11.41364,5.72295,-5.23864,-12.05939,1.77506,-5.72786,4.75848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
3,2025-10-22,15:53:00,"Kurland, Rivers",10108457,Left,FLA_GAT,Undefined,1,1,InPlay,ChangeUp,NA,NA,79.2125,-0.51313,3.509445,1852.615191,109.174482,09:45:00,5.6908,-1.76598,5.22877,-37.85207,8.42705,-19.48481,2.05317,-0.0865,71.80799,-7.464887,0.058624,0.489625,10.90568,4.81197,1.45784,50,5.61538,-6.24881,-114.66454,-2.29854,14.34378,23.59633,-25.84507,7090651a-c611-4d6b-a5b4-6c47889a14e7,NA,NA,NA,NA,-23.414538,812807,"Jones, Kyle",2565.656384,NA,79.98787,Right,23.972867,100.25547,38.86644,-45.26409,277.43449,270.0974,3.705867,-26.193121,2.89215,2.25632,0.08982,NA,NA,NA,NA,NA,baa92f90-af80-11f0-9dba-2d858a8ce85b,1,3,FLA_GAT,1,Top,0,Changeup,Undefined,LineDrive,Out,1,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251022-CondronBallpark-Private-2,76.98221,43.18109,NA,7.4045,NA,NA,NA,be78c805-dbec-4264-bf01-df341ef71ec3,2025-10-22,19:53:00,2025-10-22T19:53:00Z,2025-10-22T19:53:00Z,LineDrive,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,55.27062,-115.74407,11.79817,5.69349,-1.11613,-12.92254,1.75873,-6.90504,7.17189,160.80156,2.89242,98.36151,-17.33866,4.28785,-0.91018,0.17998,-0.03739,0.00656,-5.3e-4,2.2566,47.65435,-14.25146,-0.1645,0.4962,-0.28477,0.10033,-0.01827,0.0013,0.08978,-42.59709,3.98168,-0.45135,0.00861,-4.9e-4,0.00445,-0.00151,1.5e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA,76.05751,14.80579,-24.94253
4,2025-10-22,15:53:32,"Kurland, Rivers",10108457,Left,FLA_GAT,Undefined,0,0,BallCalled,Fastball,NA,NA,90.20828,-2.978918,3.572826,2122.374041,143.342664,10:45:00,5.99136,-1.56731,5.16468,-16.51725,19.37103,-13.43938,1.80324,0.67977,81.44351,-6.104848,1.198947,0.431169,7.76398,10.92886,1.2444,50,5.7009,-7.49765,-130.31887,-7.32539,13.202819999999999,30.23838,-13.58928,3450b6b3-b664-428d-8648-1516d32e98b0,NA,NA,NA,NA,NA,833422,"Miller, Sam",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ce019410-af80-11f0-9dba-2d858a8ce85b,2,1,FLA_GAT,1,Top,1,Sinker,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251022-CondronBallpark-Private-2,87.41909,NA,NA,8.76477,NA,NA,NA,be78c805-dbec-4264-bf01-df341ef71ec3,2025-10-22,19:53:32,2025-10-22T19:53:32Z,2025-10-22T19:53:32Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,55.33136,-131.55011,15.11919,5.98791,-6.77207,-6.79464,1.56063,-8.03524,6.6014099999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
5,2025-10-22,15:53:46,"Kurland, Rivers",10108457,Left,FLA_GAT,Undefined,1,0,FoulBallNotFieldable,Fastball,NA,NA,88.4242,-1.098017,3.388475,1978.176328,153.195709,11:00:00,5.90486,-1.60805,5.01435,-19.49698,18.0584,-8.42949,3.24186,0.89127,79.60314,-4.762451,1.903989,0.44107,5.26406,9.68839,1.29008,50,5.78461,-7.17681,-127.85188,-3.1181,8.59184,29.78443,-16.36097,a7fd68da-a25c-4687-abab-6a6a620707bc,NA,NA,NA,NA,NA,833422,"Miller, Sam",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d63ecd00-af80-11f0-9dba-2d858a8ce85b,2,2,FLA_GAT,1,Top,1,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251022-CondronBallpark-Private-2,85.45682,NA,NA,8.82106,NA,NA,NA,be78c805-dbec-4264-bf01-df341ef71ec3,2025-10-22,19:53:46,2025-10-22T19:53:46Z,2025-10-22T19:53:46Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,55.48212,-129.12268,14.89222,5.90276,-2.42003,-8.18049,1.60411,-7.5434,4.29592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
6,2025-10-22,15:54:05,"Kurland, Rivers",10108457,Left,FLA_GAT,Undefined,1,1,StrikeSwinging,ChangeUp,NA,NA,79.45394,0.125311,2.972497,1739.045569,142.955038,10:45:00,5.71082,-1.74396,4.93247,-30.01431,16.75147,-11.32127,3.32824,0.12482,71.37468,-5.448262,0.979986,0.492193,6.5202,8.71721,1.46433,50,5.69914,-5.47437,-114.85591,-0.73906,8.56553,24.56003,-20.72235,587a663d-03c6-43d9-88f3-21b9777d00c4,NA,NA,NA,NA,NA,833422,"Miller, Sam",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e17a51d0-af80-11f0-9dba-2d858a8ce85b,2,3,FLA_GAT,1,Top,1,Changeup,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251022-CondronBallpark-Private-2,76.58062,NA,NA,8.07926,NA,NA,NA,be78c805-dbec-4264-bf01-df341ef71ec3,2025-10-22,19:54:05,2025-10-22T19:54:05Z,2025-10-22T19:54:05Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,55.56146,-116.03904,12.28001,5.7107,0.25921,-10.36118,1.73799,-5.887,4.28277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
7,2025-10-22,15:54:19,"Kurland, Rivers",10108457,Left,FLA_GAT,Undefined,1,2,InPlay,ChangeUp,NA,NA,78.8689,-0.299109,2.887152,1723.880041,121.534492,10:00:00,5.65526,-1.81692,5.27836,-35.94211,10.45816,-14.43308,2.37881,-0.30579,71.69314,-6.91704,0.327908,0.490266,8.16575,5.7624,1.56455,50,5.6018,-5.19186,-114.27009,-1.77754,10.70173,22.79019,-24.62206,a3105016-4284-43c6-a32e-15a46cba3e8a,NA,NA,NA,NA,-30.148224,833422,"Miller, Sam",2363.943876,NA,102.09516,Right,7.077241,NA,NA,NA,131.39253,117.51489,0.988823,-33.733738,3.2138,2.59373,0.39461,NA,NA,NA,NA,NA,ea127c00-af80-11f0-9dba-2d858a8ce85b,2,4,FLA_GAT,1,Top,1,Changeup,Undefined,LineDrive,Error,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251022-CondronBallpark-Private-2,76.88163,6.36169,NA,7.17576,NA,NA,NA,be78c805-dbec-4264-bf01-df341ef71ec3,2025-10-22,19:54:19,2025-10-22T19:54:19Z,2025-10-22T19:54:19Z,GroundBall,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,55.22079,-115.30663,11.3951,5.65718,-0.65768,-12.31103,1.81176,-5.67859,5.35087,76.824989,3.2138,128.49773,-26.03999,5.72263,-1.55176,0.84214,-0.73112,0.40537,-0.08892,2.59373,18.449,-23.66587,2.87558,-0.6162,0.16434000000000001,-0.07005,0.0294,-0.00536,0.39461,-74.63155,-1.28721,2.50232,-1.20205,0.90857,-0.81813,0.46004,-0.10384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA,68.89856,12.60602,-14.9168
8,2025-10-22,15:54:58,"Kurland, Rivers",10108457,Left,FLA_GAT,Undefined,0,0,BallinDirt,Fastball,NA,NA,88.70746,-4.931198,3.595519,2036.018164,137.437137,10:30:00,6.0473,-1.18172,5.0164,-19.48355,17.44139,-14.9208,-0.25095,0.97267,81.53869,-8.515837,0.965177,0.437352,8.44056,10.34993,0.84965,50,5.55753,-7.37623,-128.0884,-11.7664,14.078,25.47911,-14.91137,7883a8b7-813f-4199-8e03-ce706ea78063,NA,NA,NA,NA,NA,804404,"Kurland, Cade",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00fd7d20-af81-11f0-9dba-2d858a8ce85b,3,1,FLA_GAT,1,Top,1,Sinker,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251022-CondronBallpark-Private-2,86.18324,NA,NA,7.16876,NA,NA,NA,be78c805-dbec-4264-bf01-df341ef71ec3,2025-10-22,19:54:58,2025-10-22T19:54:58Z,2025-10-22T19:54:58Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,55.48438,-129.17474,12.73955,6.04565,-11.13063,-7.45569,1.17694,-7.97647,7.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
9,2025-10-22,15:55:19,"Kurland, Rivers",10108457,Left,FLA_GAT,Undefined,1,0,FoulBallNotFieldable,ChangeUp,NA,NA,78.53011,-0.128618,2.692739,1631.501298,139.628495,10:45:00,5.74143,-1.59976,4.94146,-32.2214,14.98883,-11.40276,2.93463,-0.00328,71.54447,-6.053312,0.68423,0.494526,6.44914,7.90099,1.3481,50,5.70288,-4.88134,-113.76041,-1.33565,8.41715,21.65626,-21.86199,3de7f847-fd5c-4a7a-acfd-0cf43543d210,NA,NA,NA,NA,-112.426155,804404,"Kurland, Cade",4620.26998,NA,85.80095,Right,80.8794,NA,NA,NA,NA,5.54342,NA,NA,2.20945,3.00382,7.8e-4,NA,NA,NA,NA,NA,0db91240-af81-11f0-9dba-2d858a8ce85b,3,2,FLA_GAT,1,Top,1,Changeup,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251022-CondronBallpark-Private-2,76.21928,41.03079,NA,6.98564,NA,NA,NA,be78c805-dbec-4264-bf01-df341ef71ec3,2025-10-22,19:55:19,2025-10-22T19:55:19Z,2025-10-22T19:55:19Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,55.55677,-114.81336,10.82813,5.74199,-0.27269,-10.931,1.59539,-5.29059,4.20857,10.090045,2.21624,-7.88169,-7.64401,NA,NA,NA,NA,NA,NA,3.01314,123.88003,-32.04746,NA,NA,NA,NA,NA,NA,-0.00375,-18.25803,6.6581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Medium,Undefined,NA,NA,NA,76.06335,23.26557,-33.63436
10,2025-10-22,15:55:46,"Kurland, Rivers",10108457,Left,FLA_GAT,Undefined,1,1,InPlay,Slider,NA,NA,78.3129,1.444998,2.004798,2373.358966,274.155518,03:15:00,5.43234,-2.03093,4.34021,-46.71191,1.1578,2.70914,2.92162,0.11133,72.45066,-6.89845,2.476958,0.497969,-0.82083,0.57583,1.81216,50,5.54078,-4.09313,-113.58053,1.06475,-1.08356,18.74696,-31.41392,8373fdf1-3e20-4453-a8cd-3307a728e227,NA,NA,NA,NA,17.494084,804404,"Kurland, Cade",4916.565177,NA,73.6097,Right,43.096325,99.0175,77.14367,47.91139,232.58935,214.51339,4.668716,32.555071,0.67094,2.86544,-0.14969,NA,NA,NA,NA,NA,1d7208e0-af81-11f0-9dba-2d858a8ce85b,3,3,FLA_GAT,1,Top,1,Slider,Undefined,FlyBall,Out,1,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251022-CondronBallpark-Private-2,75.69241,79.47539,NA,5.86224,NA,NA,NA,be78c805-dbec-4264-bf01-df341ef71ec3,2025-10-22,19:55:46,2025-10-22T19:55:46Z,2025-10-22T19:55:46Z,FlyBall,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,56.16063,-114.59286,9.37348,5.43749,2.76109,-15.70696,2.0316,-4.03461,-0.54178,214.76873,0.67615,75.06727,-16.46283,3.37074,-0.01025,-0.27956,0.08944,-0.01183,5.8e-4,2.86408,73.78136,-19.99769,1.21898,0.02606,-0.12616,0.05264,-0.00919,5.8e-4,-0.15095,23.72489,3.42139,-1.4222,0.29191,-0.01901,-0.00317,4.7e-4,-1e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Medium,NA,NA,NA,75.54399,20.24288,3.92954
