PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,Balls,Strikes,PitchCall,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,AutoPitchType,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2025-10-24,16:02:44,"Peterson, Liam",805794,Right,FLA_GAT,Undefined,0,0,BallCalled,Slider,NA,NA,85.51867,-1.810996,-1.438435,2864.597375,58.095697,08:00:00,6.45022,2.42115,5.70867,-41.89534,-3.86847,-7.85,1.27057,0.42653,79.86598,-9.403824,-2.845968,0.44383,3.67693,-1.2565,-2.29562,50,6.272,3.43483,-124.34707,-5.42238,5.82222,22.28892,-34.16366,37e8ce8e-2c78-4b6c-b73c-54a36a80876b,NA,NA,NA,NA,NA,812807,"Jones, Kyle",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6a68ca00-b114-11f0-9dba-2d858a8ce85b,1,1,FLA_GAT,1,Top,0,Slider,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251024-CondronBallpark-Private-1,84.92536,NA,NA,5.65269,NA,NA,NA,3a3c9095-44ef-4f68-a6a1-de3110e75c5a,2025-10-24,20:02:44,2025-10-24T20:02:44Z,2025-10-24T20:02:44Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,54.79411,-125.20346,11.14446,6.45512,-4.10975,-17.08183,-2.42329,3.21112,2.91111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
2,2025-10-24,16:02:56,"Peterson, Liam",805794,Right,FLA_GAT,Undefined,1,0,InPlay,Fastball,NA,NA,97.29212,-3.088191,-2.38025,2492.301136,199.453489,12:45:00,6.69872,1.76748,6.05512,-9.53827,20.02993,6.72067,3.04008,0.12302,88.38823,-4.967859,-1.17195,0.391367,-4.17126,11.5367,-1.58604,50,6.45324,5.56,-141.02311,-7.83793,-8.35182,33.7944,-9.075,1a3c9e0d-0efa-420d-80f8-6e30342f8b1e,NA,NA,NA,NA,-10.100826,812807,"Jones, Kyle",938.465187,NA,93.34662,Right,16.010393,108.8896,25.78748,-15.59012,266.13468,262.43551,2.869215,-6.220055,1.60465,3.11444,-0.14064,NA,NA,NA,NA,NA,71bab890-b114-11f0-9dba-2d858a8ce85b,1,2,FLA_GAT,1,Top,0,Four-Seam,Undefined,LineDrive,Out,1,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251024-CondronBallpark-Private-1,96.3098,27.84006,NA,8.90388,NA,NA,NA,3a3c9095-44ef-4f68-a6a1-de3110e75c5a,2025-10-24,20:02:56,2025-10-24T20:02:56Z,2025-10-24T20:02:56Z,LineDrive,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,54.44348,-142.08394,16.8972,6.69481,-7.55306,-4.5375,-1.76469,5.82217,-4.17591,220.570422,1.60473,129.55417,-20.72867,4.08104,-0.65657,0.01522,0.03194,-0.0096,0.001,3.11436,37.76469,-15.10345,0.50234,-0.02605,0.05963,-0.03532,0.00968,-0.001,-0.14067,-23.07845,9.73692,-3.46987,0.97345,-0.2081,0.0322,-0.00279,7e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA,NA,NA,NA
3,2025-10-24,16:03:27,"Peterson, Liam",805794,Right,FLA_GAT,Undefined,0,0,StrikeSwinging,Curveball,NA,NA,76.72413,0.155587,-1.492343,2682.211087,16.104734,06:30:00,6.708,1.48576,5.86044,-63.00244,-15.39028,-4.86666,1.60239,-0.30655,70.97251,-11.298685,-2.368944,0.496627,2.05748,-7.5004,-1.36186,50,6.68391,3.08142,-111.54046,-1.72087,2.57748,21.11381,-41.57009,1b5421d8-7ece-4f22-9cb3-f793c94bd8ee,NA,NA,NA,NA,NA,814065,"Surowiec, Ethan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83f725c0-b114-11f0-9dba-2d858a8ce85b,2,1,FLA_GAT,1,Top,1,Curveball,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251024-CondronBallpark-Private-1,75.89686,NA,NA,5.75162,NA,NA,NA,3a3c9095-44ef-4f68-a6a1-de3110e75c5a,2025-10-24,20:03:27,2025-10-24T20:03:27Z,2025-10-24T20:03:27Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,54.64361,-112.41602,10.55691,6.71953,0.003,-20.78504,-1.48743,2.97453,1.28874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-10-24,16:03:45,"Peterson, Liam",805794,Right,FLA_GAT,Undefined,0,1,StrikeSwinging,Fastball,NA,NA,99.08242,-3.010351,-1.649996,2436.914915,213.470089,01:00:00,6.64825,1.757,6.08777,-12.27623,16.1258,10.03823,2.83674,1.06675,90.22399,-5.371086,0.15796,0.383571,-5.61374,9.44398,-1.6347,50,6.40908,3.66981,-143.69943,-7.91183,-11.69581,34.42247,-12.49821,601bb2fe-f1fb-4272-ad5f-6faae0353c69,NA,NA,NA,NA,NA,814065,"Surowiec, Ethan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8f0dbd70-b114-11f0-9dba-2d858a8ce85b,2,2,FLA_GAT,1,Top,1,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251024-CondronBallpark-Private-1,98.26712,NA,NA,8.85843,NA,NA,NA,3a3c9095-44ef-4f68-a6a1-de3110e75c5a,2025-10-24,20:03:45,2025-10-24T20:03:45Z,2025-10-24T20:03:45Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,54.40958,-144.75187,17.21124,6.64514,-7.52971,-6.2491,-1.75237,4.0274,-5.8479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
5,2025-10-24,16:04:00,"Peterson, Liam",805794,Right,FLA_GAT,Undefined,0,2,BallinDirt,Slider,NA,NA,88.28306,-2.300477,-4.118162,2986.436887,69.293348,08:15:00,6.31918,2.26313,5.41881,-37.01825,-0.60921,-4.33382,1.07264,-1.96233,82.02295,-8.975838,-4.887079,0.434286,1.1398,0.58291,-1.89366,50,6.08824,9.3955,-127.9036,-6.55689,1.90293,24.44411,-31.20087,eebbc80a-207b-4224-8ce8-d85d2d7e03a7,NA,NA,NA,NA,NA,814065,"Surowiec, Ethan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9780ac60-b114-11f0-9dba-2d858a8ce85b,2,3,FLA_GAT,1,Top,1,Slider,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251024-CondronBallpark-Private-1,86.79172,NA,NA,6.26011,NA,NA,NA,3a3c9095-44ef-4f68-a6a1-de3110e75c5a,2025-10-24,20:04:00,2025-10-24T20:04:00Z,2025-10-24T20:04:00Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,55.0823,-128.87124,12.22205,6.32336,-5.32179,-15.60043,-2.2641,9.32017,0.95146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
6,2025-10-24,16:04:15,"Peterson, Liam",805794,Right,FLA_GAT,Undefined,1,2,BallCalled,Curveball,NA,NA,79.30367,0.291677,-0.258297,2886.962936,6.594587,06:15:00,6.75196,1.3298,5.46551,-62.37822,-16.79387,-2.11823,1.82677,0.91153,72.63486,-10.997017,-0.637293,0.485936,0.98315,-8.05874,-1.3056,50,6.73509,0.60374,-115.14548,-1.63292,1.30197,24.09669,-42.84613,650be117-aea0-4262-846f-676eafe21162,NA,NA,NA,NA,NA,814065,"Surowiec, Ethan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a0dc9bc0-b114-11f0-9dba-2d858a8ce85b,2,4,FLA_GAT,1,Top,1,Curveball,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251024-CondronBallpark-Private-1,77.56665,NA,NA,6.66881,NA,NA,NA,3a3c9095-44ef-4f68-a6a1-de3110e75c5a,2025-10-24,20:04:15,2025-10-24T20:04:15Z,2025-10-24T20:04:15Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,55.03703,-116.19481,12.04834,6.76557,0.23287,-21.42306,-1.33066,0.54704,0.65098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
7,2025-10-24,16:04:30,"Peterson, Liam",805794,Right,FLA_GAT,Undefined,2,2,StrikeSwinging,Fastball,NA,NA,98.97586,-3.319672,-2.798208,2614.648533,204.218144,12:45:00,6.63765,1.68374,6.19549,-8.84182,19.86214,8.45886,2.82906,-0.19667,89.10479,-5.08999,-1.274106,0.385605,-5.23425,11.60221,-1.47693,50,6.3825,6.60668,-143.25791,-8.48791,-10.71899,37.59608,-8.41439,51e0089e-76f2-417a-9547-576c8c979a4b,NA,NA,NA,NA,NA,814065,"Surowiec, Ethan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a956b6a0-b114-11f0-9dba-2d858a8ce85b,2,5,FLA_GAT,1,Top,1,Four-Seam,Strikeout,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251024-CondronBallpark-Private-1,97.74894,NA,NA,9.87107,NA,NA,NA,3a3c9095-44ef-4f68-a6a1-de3110e75c5a,2025-10-24,20:04:30,2025-10-24T20:04:30Z,2025-10-24T20:04:30Z,NA,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,54.30019,-144.38203,18.79804,6.63252,-8.23633,-4.2072,-1.67926,6.92718,-5.35949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.43291,2.584657,1.271962,1.312695,-0.86133,2.62409,0.24603,-5.5126,2.64967,5.30987,71.56351,6.85138,-53.21845,-5.4366,64.54623,-4.47975,2.81094,24.38342,-16.21423,5.20291,-50.66928,4.6874,High,High,High,NA,NA,High,High,High,NA,NA,NA
8,2025-10-24,16:04:54,"Peterson, Liam",805794,Right,FLA_GAT,Undefined,0,0,InPlay,Fastball,NA,NA,98.38084,-3.117325,-2.558947,2519.115887,186.990769,12:15:00,6.63826,1.72905,6.1383,-9.41044,19.51076,2.26949,2.96735,-0.44834,89.15346,-4.975737,-2.150487,0.387061,-1.95898,11.35351,-1.53499,50,6.39529,6.26993,-142.55982,-7.99113,-3.99434,35.5914,-9.02432,ae343e75-f757-4346-8564-1fa6d2d0e636,NA,NA,NA,NA,11.248044,833422,"Miller, Sam",4019.095202,NA,94.71387,Right,32.936914,106.11245,68.89981,28.98499,304.56385,263.89611,5.268501,23.586135,2.14927,3.16932,0.42032,NA,NA,NA,NA,NA,b7a4d2a0-b114-11f0-9dba-2d858a8ce85b,3,1,FLA_GAT,1,Top,2,Four-Seam,Undefined,FlyBall,Out,1,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251024-CondronBallpark-Private-1,97.3811,92.61462,NA,9.22738,NA,NA,NA,3a3c9095-44ef-4f68-a6a1-de3110e75c5a,2025-10-24,20:04:54,2025-10-24T20:04:54Z,2025-10-24T20:04:54Z,FlyBall,v3,471297,471297,NA,"Malzone, Aj",1000352389,Right,FLA_GAT,54.36031,-143.64429,17.7957,6.63459,-7.71616,-4.51216,-1.72789,6.39164,-1.99717,205.107845,2.15301,114.27215,-28.47429,6.76243,-1.29808,0.20638,-0.02894,0.00317,-1.7e-4,3.17071,75.49721,-17.3541,0.34497,0.36592,-0.20758,0.05582,-0.00727,3.6e-4,0.41969,22.75694,2.4412,-1.33142,0.37853,-0.07732,0.01138,-0.00106,5e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Medium,NA,NA,NA,NA,NA,NA
9,2025-10-24,16:08:18,"King, Aidan",827404,Right,FLA_GAT,Undefined,0,0,InPlay,Fastball,NA,NA,92.65995,-1.878347,-3.130003,2102.253238,207.849413,01:00:00,5.68851,1.32749,6.00495,-12.64965,20.44572,10.13686,2.89084,-0.73065,83.00339,-4.365806,-1.310759,0.414052,-6.26052,11.49241,-1.08683,50,5.53388,6.8893,-134.13736,-4.71373,-11.17826,34.42692,-11.65415,7ed4e928-8dc6-410d-a1b4-b33316931222,NA,NA,NA,NA,-8.765427,806269,"Bastian, Jaden",710.154356,NA,106.43814,Right,8.891597,108.42336,8.00796,-18.55721,161.4783,161.4783,1.24333,-10.48622,1.16731,2.93058,0.73165,NA,NA,NA,NA,NA,319fc830-b115-11f0-9dba-2d858a8ce85b,1,1,FLA_GAT,1,Bottom,0,Four-Seam,Undefined,LineDrive,Single,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251024-CondronBallpark-Private-1,91.03304,9.25795,NA,9.65656,NA,NA,NA,3a3c9095-44ef-4f68-a6a1-de3110e75c5a,2025-10-24,20:08:18,2025-10-24T20:08:18Z,2025-10-24T20:08:18Z,LineDrive,v3,471297,471297,NA,"Bowen, Karson",702710,Right,FLA_GAT,54.49138,-135.28518,17.21346,5.68456,-4.32517,-5.82708,-1.32274,7.26199,-5.58913,52.043929,1.16731,152.43162,-25.46733,5.03199,-1.18783,0.274,-0.06371,0.0122,-0.00129,2.93058,24.12906,-24.63261,3.48251,-0.85221,0.21432,-0.05001,0.00978,-0.00107,0.73165,-23.50349,-1.85788,1.46315,-0.48524,0.14461,-0.03758,0.00773,-8.6e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA,NA,NA,NA
10,2025-10-24,16:08:55,"King, Aidan",827404,Right,FLA_GAT,Undefined,0,0,BallCalled,Fastball,NA,NA,92.74057,-2.024852,-3.412957,2071.036715,200.794553,12:45:00,5.7591,1.56583,5.92125,-12.31072,20.84513,7.43823,2.85008,-0.9852,83.11932,-4.445431,-2.081067,0.41443,-4.90811,11.65989,-1.2964,50,5.5897,7.66188,-134.15479,-5.04151,-8.77794,34.06852,-11.3208,87ab7992-ba13-4a2a-9bb0-37e076c7feee,NA,NA,NA,NA,NA,807116,"Lawson, Brendan",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476ada60-b115-11f0-9dba-2d858a8ce85b,2,1,FLA_GAT,1,Bottom,0,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251024-CondronBallpark-Private-1,90.95,NA,NA,9.62125,NA,NA,NA,3a3c9095-44ef-4f68-a6a1-de3110e75c5a,2025-10-24,20:08:55,2025-10-24T20:08:55Z,2025-10-24T20:08:55Z,NA,v3,471297,471297,NA,"Bowen, Karson",702710,Right,FLA_GAT,54.57312,-135.31114,17.03426,5.7543,-4.65726,-5.6604,-1.56151,7.95982,-4.38897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
