PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,Balls,Strikes,PitchCall,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,AutoPitchType,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2025-02-14,11:29:16,"LeBlanc, Bryce",1000372292,Left,ODE_COL,Undefined,0,0,BallCalled,Fastball,NA,NA,89.56893,-1.989249,1.066836,2237.850172,141.399177,10:45:00,6.23563,-1.39125,7.31735,-16.85241,16.48135,-12.22194,3.03275,-1.44564,81.07445,-5.290016,-1.187722,0.415541,6.89741,9.86945,1.33386,50,6.11948,-1.99194,-130.20879,-4.86327,11.6796,30.82878,-15.4618,09262e1e-17f5-4623-8910-c7bba37add50,NA,NA,NA,NA,NA,10121435,"Hopkins, Nathan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37e6e5d0-eaf9-11ef-965e-efdbc582eba7,1,1,SEW_COU,1,Top,0,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,ODE_COL,SEW_COU,OdessaCollege,JUCO,NJCAA,20250214-OdessaCollege-1,90.70696,NA,NA,8.49448,NA,NA,NA,5f99e2f6-2d9b-49b7-894b-48261ce0e1a0,2025-02-14,17:29:16,2025-02-14T17:29:16Z,2025-02-14T17:29:16Z,NA,v3,NA,NA,NA,"Carmona, Jose",10073779,Right,ODE_COL,53.17885,-130.95927,15.41439,6.23329,-4.48688,-7.7309,1.38581,-2.27626,5.8398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
2,2025-02-14,11:29:28,"LeBlanc, Bryce",1000372292,Left,ODE_COL,Undefined,1,0,StrikeCalled,Fastball,NA,NA,87.36229,-1.819659,1.489395,2138.79521,139.674007,10:45:00,6.47567,-0.97147,7.30491,-19.27371,15.64442,-12.27394,3.22379,-0.64787,79.41748,-5.565451,-0.77403,0.425302,7.04359,9.3528,0.89033,50,6.368,-2.88151,-127.03317,-4.44514,11.40265,28.28407,-17.03304,6c103c1c-9d82-4765-95d4-320d90186181,NA,NA,NA,NA,NA,10121435,"Hopkins, Nathan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3efdc730-eaf9-11ef-965e-efdbc582eba7,1,2,SEW_COU,1,Top,0,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,ODE_COL,SEW_COU,OdessaCollege,JUCO,NJCAA,20250214-OdessaCollege-1,88.62518,NA,NA,7.94481,NA,NA,NA,5f99e2f6-2d9b-49b7-894b-48261ce0e1a0,2025-02-14,17:29:28,2025-02-14T17:29:28Z,2025-02-14T17:29:28Z,NA,v3,NA,NA,NA,"Carmona, Jose",10073779,Right,ODE_COL,53.19186,-127.74186,14.14203,6.47403,-4.01836,-8.51652,0.96612,-3.16722,5.70133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
3,2025-02-14,11:29:41,"LeBlanc, Bryce",1000372292,Left,ODE_COL,Undefined,1,1,StrikeSwinging,Fastball,NA,NA,89.41066,-2.66837,1.455976,2252.000608,142.023613,10:45:00,6.40059,-1.2087,7.12384,-16.83891,17.11729,-12.37111,2.57468,-0.91881,80.47015,-5.965627,-0.81739,0.419402,7.08473,10.43107,1.1254,50,6.23706,-2.84564,-129.7859,-6.40295,11.84248,32.22992,-14.73804,bbc8f0cf-ef50-47cc-9251-0487c86c4114,NA,NA,NA,NA,NA,10121435,"Hopkins, Nathan",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46b618b0-eaf9-11ef-965e-efdbc582eba7,1,3,SEW_COU,1,Top,0,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,ODE_COL,SEW_COU,OdessaCollege,JUCO,NJCAA,20250214-OdessaCollege-1,89.87179,NA,NA,8.94051,NA,NA,NA,5f99e2f6-2d9b-49b7-894b-48261ce0e1a0,2025-02-14,17:29:41,2025-02-14T17:29:41Z,2025-02-14T17:29:41Z,NA,v3,NA,NA,NA,"Carmona, Jose",10073779,Right,ODE_COL,53.37167,-130.62051,16.11496,6.39793,-6.0213,-7.36902,1.20305,-3.15231,5.92124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-02-14,11:29:58,"LeBlanc, Bryce",1000372292,Left,ODE_COL,Undefined,1,2,InPlay,Fastball,NA,NA,88.8023,-2.165672,1.598396,2125.554453,137.988064,10:30:00,6.41375,-1.23256,7.27668,-16.75343,17.32469,-14.49501,3.05751,-0.99467,80.15595,-5.455407,-1.072771,0.420155,8.37197,10.43166,1.14551,50,6.28627,-3.10514,-129.04991,-5.21901,13.87343,31.20097,-14.88747,a364b54c-d275-4d7f-99c1-2d17a0ee9838,NA,NA,NA,NA,-3.65546,10121435,"Hopkins, Nathan",NA,NA,81.53598,Right,41.086725,109.97615,79.63949,-2.28081,327.12983,323.65243,5.126387,0.292509,2.32012,3.10045,0.97939,NA,NA,NA,NA,NA,509541d0-eaf9-11ef-965e-efdbc582eba7,1,4,SEW_COU,1,Top,0,Four-Seam,Undefined,FlyBall,Out,1,0,NA,ODE_COL,SEW_COU,OdessaCollege,JUCO,NJCAA,20250214-OdessaCollege-1,89.71084,95.08048,NA,8.64636,NA,NA,NA,5f99e2f6-2d9b-49b7-894b-48261ce0e1a0,2025-02-14,17:29:58,2025-02-14T17:29:58Z,2025-02-14T17:29:58Z,FlyBall,v3,NA,NA,NA,"Carmona, Jose",10073779,Right,ODE_COL,53.2211,-129.82636,15.60048,6.41154,-4.84853,-7.44374,1.22707,-3.45038,6.93672,194.97639,2.32084,89.92433,-14.34356,3.7056,-0.54987,-0.0043,0.01885,-0.00295,1.4e-4,3.099,78.62257,-18.83922,1.11109,-0.11301,-0.02381,0.01812,-0.0037200000000000002,2.5e-4,0.97931,-5.74244,3.58384,-1.06003,0.19794,-0.01556,-0.00217,5.6e-4,-3e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA,NA,NA,NA
5,2025-02-14,11:30:28,"LeBlanc, Bryce",1000372292,Left,ODE_COL,Undefined,0,0,StrikeCalled,Slider,NA,NA,76.63667,0.01948,0.86639,1884.176885,318.23172,04:30:00,6.02689,-1.46267,7.28884,-45.75739,-0.05358,1.49453,2.23139,-0.55477,69.60736,-8.652046,1.142401,0.486572,-0.51295,0.52532,1.41378,50,6.01687,-1.73143,-111.45905,-1.05623,-0.63357,23.42427,-31.52523,1999a61e-7ee0-4409-b06f-71e527907fb7,NA,NA,NA,NA,NA,10105926,"Rowan, Colton",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62e42590-eaf9-11ef-965e-efdbc582eba7,2,1,SEW_COU,1,Top,1,Curveball,Undefined,Undefined,Undefined,0,0,NA,ODE_COL,SEW_COU,OdessaCollege,JUCO,NJCAA,20250214-OdessaCollege-1,77.46522,NA,NA,7.02932,NA,NA,NA,5f99e2f6-2d9b-49b7-894b-48261ce0e1a0,2025-02-14,17:30:28,2025-02-14T17:30:28Z,2025-02-14T17:30:28Z,NA,v3,NA,NA,NA,"Carmona, Jose",10073779,Right,ODE_COL,53.20752,-112.13112,11.71213,6.0342,-0.15174,-15.76262,1.4632,-1.71326,-0.31678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
6,2025-02-14,11:30:40,"LeBlanc, Bryce",1000372292,Left,ODE_COL,Undefined,0,1,BallCalled,ChangeUp,NA,NA,78.66995,-2.032945,1.505544,1931.282907,250.481704,02:15:00,6.0278,-1.54263,7.26606,-40.85963,2.61823,3.03103,0.78264,0.07202,71.66857,-9.747875,2.065297,0.474576,-1.14484,2.51351,1.4568,50,5.90172,-3.09557,-114.34138,-5.02913,-1.48711,24.78481,-28.90914,7ad36572-8b63-4d12-bfba-4c14fbd78ff0,NA,NA,NA,NA,NA,10105926,"Rowan, Colton",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69eed1f0-eaf9-11ef-965e-efdbc582eba7,2,2,SEW_COU,1,Top,1,Curveball,Undefined,Undefined,Undefined,0,0,NA,ODE_COL,SEW_COU,OdessaCollege,JUCO,NJCAA,20250214-OdessaCollege-1,79.42346,NA,NA,7.00138,NA,NA,NA,5f99e2f6-2d9b-49b7-894b-48261ce0e1a0,2025-02-14,17:30:40,2025-02-14T17:30:40Z,2025-02-14T17:30:40Z,NA,v3,NA,NA,NA,"Carmona, Jose",10073779,Right,ODE_COL,53.23224,-115.03987,12.39241,6.03197,-4.2144,-14.45457,1.54345,-3.05366,-0.74356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
7,2025-02-14,11:30:59,"LeBlanc, Bryce",1000372292,Left,ODE_COL,Undefined,1,1,StrikeCalled,Fastball,NA,NA,88.08357,-3.156451,2.586012,2164.452989,141.229961,10:45:00,6.30768,-1.06525,7.33152,-16.09257,18.49926,-13.85347,2.10946,0.11795,79.66579,-6.321831,0.032444,0.42331,8.30016,11.3767,0.92432,50,6.12724,-5.29963,-127.83682,-7.35756,13.53209,29.99072,-13.62615,f0f2cb2f-4a2f-4248-975a-a194205392e3,NA,NA,NA,NA,NA,10105926,"Rowan, Colton",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7503e300-eaf9-11ef-965e-efdbc582eba7,2,3,SEW_COU,1,Top,1,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,ODE_COL,SEW_COU,OdessaCollege,JUCO,NJCAA,20250214-OdessaCollege-1,89.04222,NA,NA,8.41778,NA,NA,NA,5f99e2f6-2d9b-49b7-894b-48261ce0e1a0,2025-02-14,17:30:59,2025-02-14T17:30:59Z,2025-02-14T17:30:59Z,NA,v3,NA,NA,NA,"Carmona, Jose",10073779,Right,ODE_COL,53.16551,-128.57731,14.99536,6.30475,-7.02112,-6.81307,1.0593,-5.63374,6.76605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-02-14,11:31:12,"LeBlanc, Bryce",1000372292,Left,ODE_COL,Undefined,1,2,BallCalled,ChangeUp,NA,NA,80.3136,-2.091311,0.906087,2064.268805,117.150328,10:00:00,5.80489,-1.84193,6.88819,-31.73498,10.11481,-17.05832,1.25386,-2.43786,73.64513,-8.078999,-2.219077,0.465605,9.36115,6.41595,1.78993,50,5.66149,-1.29056,-116.77896,-5.06085,12.84863,23.23695,-23.36783,7707064d-a05d-4eb3-b95a-9e3b3256d4e8,NA,NA,NA,NA,NA,10105926,"Rowan, Colton",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7d0635d0-eaf9-11ef-965e-efdbc582eba7,2,4,SEW_COU,1,Top,1,Changeup,Undefined,Undefined,Undefined,0,0,NA,ODE_COL,SEW_COU,OdessaCollege,JUCO,NJCAA,20250214-OdessaCollege-1,80.95363,NA,NA,6.66847,NA,NA,NA,5f99e2f6-2d9b-49b7-894b-48261ce0e1a0,2025-02-14,17:31:12,2025-02-14T17:31:12Z,2025-02-14T17:31:12Z,NA,v3,NA,NA,NA,"Carmona, Jose",10073779,Right,ODE_COL,53.61078,-117.49525,11.61847,5.80638,-4.34053,-11.68392,1.83581,-1.68662,6.42432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
9,2025-02-14,11:31:27,"LeBlanc, Bryce",1000372292,Left,ODE_COL,Undefined,2,2,InPlay,ChangeUp,NA,NA,87.36672,-2.221727,1.661927,2131.720545,146.217588,10:45:00,6.33435,-1.03608,7.4862,-18.59792,16.25355,-10.04603,2.78169,-0.37602,79.08233,-5.862238,-0.196911,0.424895,6.00634,9.92784,0.95001,50,6.21196,-3.35824,-127.00598,-5.2937,9.66304,29.662960000000002,-16.20204,ed50997c-d882-4c3a-a3f8-5bfcde9e1e4f,NA,NA,NA,NA,-4.411865,10105926,"Rowan, Colton",1580.346436,NA,94.97941,Right,21.592247,109.77277,37.61328,-7.0566,362.74689,349.38282,3.846936,-2.0386320000000002,1.85985,2.80991,0.3743,NA,NA,NA,NA,NA,859d2780-eaf9-11ef-965e-efdbc582eba7,2,5,SEW_COU,1,Top,1,Four-Seam,Undefined,FlyBall,Out,1,0,NA,ODE_COL,SEW_COU,OdessaCollege,JUCO,NJCAA,20250214-OdessaCollege-1,88.70992,48.10165,NA,8.28438,NA,NA,NA,5f99e2f6-2d9b-49b7-894b-48261ce0e1a0,2025-02-14,17:31:27,2025-02-14T17:31:27Z,2025-02-14T17:31:27Z,LineDrive,v3,NA,NA,NA,"Carmona, Jose",10073779,Right,ODE_COL,53.01114,-127.70731,14.831480000000001,6.33259,-4.91063,-8.10102,1.03211,-3.5867,4.83152,186.809814,1.85969,129.14915,-17.45492,3.98063,-0.95147,0.26974,-0.07268,0.01233,-8.7e-4,2.81045,51.24701,-15.39109,0.36225,0.28431,-0.22128,0.08075,-0.01403,0.00093000000000000005,0.37466,-9.97552,2.30916,-0.20968,0.08156,-0.05668,0.02011,-0.00355,2.5e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA,NA,NA,NA
10,2025-02-14,11:32:00,"LeBlanc, Bryce",1000372292,Left,ODE_COL,Undefined,0,0,BallCalled,Fastball,NA,NA,76.3189,-0.534086,1.744911,1990.435147,289.133953,03:45:00,6.15641,-1.54082,7.0545,-46.23038,-0.16933,4.74681,1.8186,0.43993,70.16196,-9.206621,2.617257,0.48847,-2.01929,0.53197,1.43446,50,6.11013,-3.52649,-111.02947,-2.17913,-2.50239,21.22652,-31.51483,ef8e3783-53fd-4ea0-be73-fc0dcd978f9f,NA,NA,NA,NA,NA,10105926,"Rowan, Colton",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,995ed520-eaf9-11ef-965e-efdbc582eba7,3,1,SEW_COU,1,Top,2,Curveball,Undefined,Undefined,Undefined,0,0,NA,ODE_COL,SEW_COU,OdessaCollege,JUCO,NJCAA,20250214-OdessaCollege-1,77.16421,NA,NA,6.15693,NA,NA,NA,5f99e2f6-2d9b-49b7-894b-48261ce0e1a0,2025-02-14,17:32:00,2025-02-14T17:32:00Z,2025-02-14T17:32:00Z,NA,v3,NA,NA,NA,"Carmona, Jose",10073779,Right,ODE_COL,53.44452,-111.68605,10.61326,6.16245,-1.20432,-15.75742,1.54234,-3.44908,-1.2512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
