PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,Balls,Strikes,PitchCall,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,AutoPitchType,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2025-10-30,15:22:35,NA,NA,Undefined,FLA_GAT,Undefined,0,0,Undefined,Undefined,NA,NA,54.07897,-1.902415,-3.787686,1305.063474,210.468718,01:00:00,6.07786,1.41547,29.2433,-24.54112,4.53929,2.32894,3.03921,-0.36644,51.83655,-9.811191,-3.043598,0.388125,-4.73925,8.48138,-2.71708,50,5.98789,5.95162,-81.53761,3.48511,-3.18613,10.85964,-26.47213,5e4d89cd-1d94-4575-b079-1d7f0c1962e5,NA,NA,NA,NA,NA,804285,"Jenkins, Matthew",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c955e600-b5c5-11f0-a5aa-9381f9cb7aa3,NA,NA,FLA_GAT,1,Bottom,0,Curveball,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,NA,CondronBallpark,NA,NA,20251030-CondronBallpark-BP-1,97.11416,NA,NA,2.24242,NA,NA,NA,e3451880-7af0-469e-9b2b-38f468b9225a,2025-10-30,19:22:35,2025-10-30T19:22:35Z,2025-10-30T19:22:35Z,NA,v3,471297,NA,NA,NA,NA,Undefined,FLA_GAT,31.26011,-79.00232,5.42982,6.08011,-2.6951,-13.23607,-1.41444,5.20778,-1.59306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
2,2025-10-30,15:22:42,NA,NA,Undefined,FLA_GAT,Undefined,0,0,Undefined,Undefined,NA,NA,54.27088,-3.148041,-3.147962,1266.076633,207.543844,01:00:00,6.28341,0.99609,29.38453,-23.76643,4.70071,2.17858,2.66662,-0.45611,52.41862,-10.798734,-2.447198,0.384011,-4.31658,9.0141,-2.09538,50,6.60517,5.03183,-81.63752,1.69216,-2.93342,10.04615,-26.04834,e4663374-c179-4834-9e96-0ea1d2ea4f70,NA,NA,NA,NA,NA,804285,"Jenkins, Matthew",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cdecfa50-b5c5-11f0-a5aa-9381f9cb7aa3,NA,NA,FLA_GAT,1,Bottom,0,Curveball,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,NA,CondronBallpark,NA,NA,20251030-CondronBallpark-BP-1,98.15468,NA,NA,1.85227,NA,NA,NA,e3451880-7af0-469e-9b2b-38f468b9225a,2025-10-30,19:22:42,2025-10-30T19:22:42Z,2025-10-30T19:22:42Z,NA,v3,471297,NA,NA,NA,NA,Undefined,FLA_GAT,31.11974,-79.28011,5.02308,6.28509,-4.42028,-13.02417,-0.99539,4.34348,-1.46671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
3,2025-10-30,15:22:52,NA,NA,Undefined,FLA_GAT,Undefined,0,0,Undefined,Undefined,NA,NA,49.94456,1.300417,0.572,1057.043955,130.014519,10:15:00,6.39775,0.55975,29.27919,-31.22171,2.51788,-2.26516,4.4727,0.66862,47.92944,-8.816671,-0.154297,0.418062,3.72788,4.50449,-0.31247,50,5.05909,-1.25376,-75.39346,9.04751,2.15345,8.85605,-29.57198,be033b1d-ecef-43c9-a49a-0e632bf931c5,NA,NA,NA,NA,NA,804285,"Jenkins, Matthew",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d37bb510-b5c5-11f0-a5aa-9381f9cb7aa3,NA,NA,FLA_GAT,1,Bottom,0,Curveball,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,NA,CondronBallpark,NA,NA,20251030-CondronBallpark-BP-1,90.15982,NA,NA,2.01512,NA,NA,NA,e3451880-7af0-469e-9b2b-38f468b9225a,2025-10-30,19:22:52,2025-10-30T19:22:52Z,2025-10-30T19:22:52Z,NA,v3,471297,NA,NA,NA,NA,Undefined,FLA_GAT,31.22476,-73.1548,4.42803,6.40134,1.57221,-14.78599,-0.5606,-0.7094,1.07673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-10-30,15:22:56,NA,NA,Undefined,FLA_GAT,Undefined,0,0,Undefined,Undefined,NA,NA,51.8284,-4.03087,-1.03321,1145.219484,182.721756,12:00:00,6.30326,0.88912,29.51056,-27.66143,3.25209,0.12819,1.91338,0.36634,50.4384,-12.900546,-0.99162,0.400171,-0.47634,6.98591,-1.23558,50,6.79087,1.43848,-78.02885,1.47632,-0.29565,9.20262,-27.83822,53573573-1ed4-4664-8caf-27229255c0d3,NA,NA,NA,NA,NA,804285,"Jenkins, Matthew",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d62e03d0-b5c5-11f0-a5aa-9381f9cb7aa3,NA,NA,FLA_GAT,1,Bottom,0,Curveball,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,NA,CondronBallpark,NA,NA,20251030-CondronBallpark-BP-1,94.19082,NA,NA,1.38999,NA,NA,NA,e3451880-7af0-469e-9b2b-38f468b9225a,2025-10-30,19:22:56,2025-10-30T19:22:56Z,2025-10-30T19:22:56Z,NA,v3,471297,NA,NA,NA,NA,Undefined,FLA_GAT,30.99424,-75.75418,4.60131,6.30538,-5.40463,-13.91911,-0.88905,1.3654,-0.14782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
5,2025-10-30,15:23:01,NA,NA,Undefined,FLA_GAT,Undefined,0,0,Undefined,Undefined,NA,NA,51.4615,-3.365535,-0.994165,1140.21932,180.506947,12:00:00,6.3265,0.74241,29.63816,-27.4008,3.69421,0.0276,2.31085,0.23363,49.90196,-12.226921,-0.985182,0.401344,-0.31154,7.66245,-1.07521,50,6.59283,1.3536300000000001,-77.61687,2.38474,-0.19072,9.39758,-27.48343,8a2ff15d-de4a-42f3-84fe-44792a89f0eb,NA,NA,NA,NA,NA,804285,"Jenkins, Matthew",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d9317fd0-b5c5-11f0-a5aa-9381f9cb7aa3,NA,NA,FLA_GAT,1,Bottom,0,Curveball,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,NA,CondronBallpark,NA,NA,20251030-CondronBallpark-BP-1,93.91556,NA,NA,1.55955,NA,NA,NA,e3451880-7af0-469e-9b2b-38f468b9225a,2025-10-30,19:23:01,2025-10-30T19:23:01Z,2025-10-30T19:23:01Z,NA,v3,471297,NA,NA,NA,NA,Undefined,FLA_GAT,30.86622,-75.26457,4.69879,6.32877,-4.4946,-13.74171,-0.74236,1.30589,-0.09536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
6,2025-10-30,15:23:06,NA,NA,Undefined,FLA_GAT,Undefined,0,0,Undefined,Undefined,NA,NA,54.04917,-2.745858,-3.494885,1182.268543,203.146967,12:45:00,6.09083,1.35279,29.05918,-26.42513,3.02524,1.05043,2.44573,-0.39376,52.08308,-11.158337,-3.160812,0.390586,-2.62177,6.15485,-2.51341,50,6.23585,5.22197,-81.43187,2.62608,-1.76094,10.66493,-28.04008,dfd8d1c1-6edc-446b-ad2d-5536e452417a,NA,NA,NA,NA,NA,804285,"Jenkins, Matthew",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dc0930e0-b5c5-11f0-a5aa-9381f9cb7aa3,NA,NA,FLA_GAT,1,Bottom,0,Curveball,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,NA,CondronBallpark,NA,NA,20251030-CondronBallpark-BP-1,96.50221,NA,NA,1.9661,NA,NA,NA,e3451880-7af0-469e-9b2b-38f468b9225a,2025-10-30,19:23:06,2025-10-30T19:23:06Z,2025-10-30T19:23:06Z,NA,v3,471297,NA,NA,NA,NA,Undefined,FLA_GAT,31.44539,-78.96443,5.33246,6.09297,-3.86126,-14.02004,-1.35239,4.81456,-0.88047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
7,2025-10-30,15:23:14,NA,NA,Undefined,FLA_GAT,Undefined,0,0,Undefined,Undefined,NA,NA,54.04846,0.379381,-3.300337,1171.713809,195.743365,12:30:00,6.09382,1.13076,29.14691,-25.14415,4.5878,1.08512,4.19708,-0.50551,50.73396,-7.801996,-2.955065,0.392449,-2.85347,7.92918,-2.23128,50,5.27418,4.97887,-82.16602,6.66834,-1.89585,13.73964,-26.90586,0d4380f5-c2ac-4329-aa85-4d26dcd7d824,NA,NA,NA,NA,NA,804285,"Jenkins, Matthew",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e09b1510-b5c5-11f0-a5aa-9381f9cb7aa3,NA,NA,FLA_GAT,1,Bottom,0,Curveball,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,NA,CondronBallpark,NA,NA,20251030-CondronBallpark-BP-1,96.0442,NA,NA,3.3145,NA,NA,NA,e3451880-7af0-469e-9b2b-38f468b9225a,2025-10-30,19:23:14,2025-10-30T19:23:14Z,2025-10-30T19:23:14Z,NA,v3,471297,NA,NA,NA,NA,Undefined,FLA_GAT,31.35443,-78.98664,6.86982,6.09689,0.44225,-13.45293,-1.12991,4.54017,-0.94793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-10-30,15:23:19,NA,NA,Undefined,FLA_GAT,Undefined,0,0,Undefined,Undefined,NA,NA,51.2547,-4.081672,-3.02077,1045.171578,234.047753,01:45:00,6.18666,1.14705,28.78339,-30.40549,3.35748,3.56091,1.48719,-0.15553,49.2519,-13.623144,-1.894682,0.418207,-6.47319,7.27044,-2.19875,50,6.68996,4.84993,-77.49131,1.25405,-3.87002,11.1998,-27.8274,939b0bb2-6065-41a7-997e-fff9114dbef1,NA,NA,NA,NA,NA,804285,"Jenkins, Matthew",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e3b685e0-b5c5-11f0-a5aa-9381f9cb7aa3,NA,NA,FLA_GAT,1,Bottom,0,Curveball,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,NA,CondronBallpark,NA,NA,20251030-CondronBallpark-BP-1,90.1286,NA,NA,2.0028,NA,NA,NA,e3451880-7af0-469e-9b2b-38f468b9225a,2025-10-30,19:23:19,2025-10-30T19:23:19Z,2025-10-30T19:23:19Z,NA,v3,471297,NA,NA,NA,NA,Undefined,FLA_GAT,31.72091,-74.8028,5.5999,6.18923,-5.42591,-13.9137,-1.14603,3.92093,-1.93501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
9,2025-10-30,15:23:30,NA,NA,Undefined,FLA_GAT,Undefined,0,0,Undefined,Undefined,NA,NA,44.13744,0.298494,-3.685877,1176.099249,233.714644,01:45:00,6.13724,1.4223,27.97384,-43.61833,3.88992,3.95516,2.66483,-0.2526,42.70046,-13.110252,-2.471862,0.496085,-6.8054,6.74678,-2.62992,50,5.04392,4.93771,-66.46201,8.00681,-3.03721,7.27068,-29.16299,38ed14f4-3188-4682-a1de-38affc3d94c2,NA,NA,NA,NA,NA,804285,"Jenkins, Matthew",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ea0f4760-b5c5-11f0-a5aa-9381f9cb7aa3,NA,NA,FLA_GAT,1,Bottom,0,Changeup,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,NA,CondronBallpark,NA,NA,20251030-CondronBallpark-BP-1,75.97984,NA,NA,1.43699,NA,NA,NA,e3451880-7af0-469e-9b2b-38f468b9225a,2025-10-30,19:23:30,2025-10-30T19:23:30Z,2025-10-30T19:23:30Z,NA,v3,471297,NA,NA,NA,NA,Undefined,FLA_GAT,32.52963,-64.52253,3.63534,6.14218,0.22745,-14.5815,-1.42082,4.12752,-1.51861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
10,2025-10-30,15:23:32,NA,NA,Undefined,FLA_GAT,Undefined,0,0,Undefined,Undefined,NA,NA,44.56276,0.609037,-3.23648,1194.127466,246.907769,02:15:00,5.95649,1.45458,28.31241,-42.30046,2.8902,4.86614,2.75914,0.11969,43.34973,-12.531204,-1.725528,0.483833,-8.09768,5.14941,-2.57295,50,4.71708,4.65584,-66.96638,8.63189,-3.71336,6.5651,-29.81268,2dd3a936-4572-49bb-befe-98391e9699e3,NA,NA,NA,NA,NA,804285,"Jenkins, Matthew",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ebc3fc40-b5c5-11f0-a5aa-9381f9cb7aa3,NA,NA,FLA_GAT,1,Bottom,0,Changeup,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,NA,CondronBallpark,NA,NA,20251030-CondronBallpark-BP-1,77.90377,NA,NA,1.21303,NA,NA,NA,e3451880-7af0-469e-9b2b-38f468b9225a,2025-10-30,19:23:32,2025-10-30T19:23:32Z,2025-10-30T19:23:32Z,NA,v3,471297,NA,NA,NA,NA,Undefined,FLA_GAT,32.19218,-65.19721,3.28255,5.96072,0.59792,-14.90634,-1.45312,3.65515,-1.85668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
