PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,Balls,Strikes,PitchCall,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,AutoPitchType,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2025-10-13,15:52:06,"Sandford, Schuyler",815161,Right,FLA_GAT,Undefined,0,0,BallCalled,FourSeamFastBall,NA,NA,91.83496,-1.099701,-3.874465,2160.582661,205.550623,12:45:00,5.87184,3.66905,5.92554,-14.90028,19.14072,8.50241,3.60728,0.77698,81.72949,-4.005779,-2.353147,0.419926,-5.67524,10.52524,-3.36337,50,5.77536,8.60284,-132.73539,-2.94158,-9.86692,35.16224,-13.87504,67247f6d-10a1-41c0-898a-7411e4cc3a99,NA,NA,NA,NA,NA,10147779,"Strayer, Cash",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1dbdc3d0-a86e-11f0-82dc-6bfad4ddc5cc,1,1,FLA_GAT,1,Top,0,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251013-CondronBallpark-Private-1,89.75971,NA,NA,10.10547,NA,NA,NA,0c389452-b39d-4ce1-b247-003682310112,2025-10-13,19:52:06,2025-10-13T19:52:06Z,2025-10-13T19:52:06Z,NA,v3,471297,471297,NA,"Stanford, Cole",1000098001,Right,FLA_GAT,54.56754,-133.93989,17.58112,5.86799,-2.46629,-6.93752,-3.66386,8.94084,-4.93346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
2,2025-10-13,15:52:18,"Sandford, Schuyler",815161,Right,FLA_GAT,Undefined,1,0,BallinDirt,FourSeamFastBall,NA,NA,90.34173,-3.306247,-5.23889,2184.406348,213.961824,01:15:00,5.66166,3.69228,6.26393,-21.57277,12.77859,7.80067,0.79941,-0.50138,82.12066,-7.36659,-3.837629,0.421836,-5.6502,7.99725,-3.30695,50,5.40498,11.64911,-130.49234,-8.21881,-9.65756,29.69614,-18.50478,bb800d23-09f2-41a2-88df-05c0754af284,NA,NA,NA,NA,NA,10147779,"Strayer, Cash",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24e59520-a86e-11f0-82dc-6bfad4ddc5cc,1,2,FLA_GAT,1,Top,0,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251013-CondronBallpark-Private-1,89.35337,NA,NA,8.22107,NA,NA,NA,0c389452-b39d-4ce1-b247-003682310112,2025-10-13,19:52:18,2025-10-13T19:52:18Z,2025-10-13T19:52:18Z,NA,v3,471297,471297,NA,"Stanford, Cole",1000098001,Right,FLA_GAT,54.23422,-131.45239,14.84807,5.66102,-7.62057,-9.25239,-3.6886,11.96134,-4.82878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
3,2025-10-13,15:52:35,"Sandford, Schuyler",815161,Right,FLA_GAT,Undefined,2,0,StrikeCalled,FourSeamFastBall,NA,NA,90.9641,-0.693619,-4.458962,2199.714295,225.725893,01:30:00,5.70964,3.83345,6.02424,-20.91434,13.56009,12.5393,3.32238,0.74025,81.26882,-4.677916,-2.212584,0.422591,-7.89544,7.57134,-3.49026,50,5.64401,9.69519,-131.48185,-2.2378,-13.52047,33.53411,-19.20858,3cdf53e8-fe2d-4083-84ee-6707f388da6a,NA,NA,NA,NA,NA,10147779,"Strayer, Cash",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2f2ca7d0-a86e-11f0-82dc-6bfad4ddc5cc,1,3,FLA_GAT,1,Top,0,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251013-CondronBallpark-Private-1,89.19375,NA,NA,9.69527,NA,NA,NA,0c389452-b39d-4ce1-b247-003682310112,2025-10-13,19:52:35,2025-10-13T19:52:35Z,2025-10-13T19:52:35Z,NA,v3,471297,471297,NA,"Stanford, Cole",1000098001,Right,FLA_GAT,54.46982,-132.61696,16.76705,5.70876,-1.5876,-9.60429,-3.82618,10.15285,-6.76024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-10-13,15:52:48,"Sandford, Schuyler",815161,Right,FLA_GAT,Undefined,2,1,BallCalled,FourSeamFastBall,NA,NA,91.66102,-1.228349,-2.497816,2251.962195,216.123291,01:15:00,5.685,3.80087,5.88855,-17.32147,16.67576,11.21587,3.09971,2.41473,81.97592,-4.557239,-0.486978,0.419656,-6.51784,9.28591,-3.60554,50,5.57605,5.27714,-132.70428,-3.35309,-11.37397,34.06784,-15.96964,7f918237-615d-4d23-b6fc-94b57c00bf03,NA,NA,NA,NA,NA,10147779,"Strayer, Cash",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36b780b0-a86e-11f0-82dc-6bfad4ddc5cc,1,4,FLA_GAT,1,Top,0,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251013-CondronBallpark-Private-1,89.81751,NA,NA,9.68509,NA,NA,NA,0c389452-b39d-4ce1-b247-003682310112,2025-10-13,19:52:48,2025-10-13T19:52:48Z,2025-10-13T19:52:48Z,NA,v3,471297,471297,NA,"Stanford, Cole",1000098001,Right,FLA_GAT,54.60508,-133.88127,17.03392,5.68236,-2.80136,-7.98482,-3.79465,5.67009,-5.68699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
5,2025-10-13,15:53:02,"Sandford, Schuyler",815161,Right,FLA_GAT,Undefined,3,1,BallCalled,FourSeamFastBall,NA,NA,92.68057,-2.193594,-3.761586,2285.845411,215.342036,01:15:00,5.69772,3.78366,6.11083,-14.53402,18.65851,12.2891,2.45284,1.32454,82.57416,-5.034146,-1.553405,0.414659,-7.56256,10.7078,-3.50041,50,5.52123,8.2493,-133.95612,-5.50536,-13.39865,35.66528,-13.20298,fa728d0f-9d45-4d74-96d7-85cb370e3f67,NA,NA,NA,NA,NA,10147779,"Strayer, Cash",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3f3e45c0-a86e-11f0-82dc-6bfad4ddc5cc,1,5,FLA_GAT,1,Top,0,Four-Seam,Walk,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251013-CondronBallpark-Private-1,90.89976,NA,NA,10.10641,NA,NA,NA,0c389452-b39d-4ce1-b247-003682310112,2025-10-13,19:53:02,2025-10-13T19:53:02Z,2025-10-13T19:53:02Z,NA,v3,471297,471297,NA,"Stanford, Cole",1000098001,Right,FLA_GAT,54.38203,-135.11778,17.83264,5.69354,-5.07532,-6.60149,-3.77621,8.68572,-6.69932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
6,2025-10-13,15:53:31,"Sandford, Schuyler",815161,Right,FLA_GAT,Undefined,0,0,InPlay,Slider,NA,NA,84.17664,0.045247,-3.345131,2257.274297,127.315182,10:15:00,5.75262,3.6543,5.65946,-35.28868,4.79268,-4.57114,2.85417,0.15034,76.81866,-6.451821,-4.159641,0.455662,1.34768,2.7691,-3.36793,50,5.73402,7.31534,-122.01998,-1.09913,2.01843,25.4883,-28.02677,0ac71c45-b2d5-4ced-961d-eaf4d6d50b77,NA,NA,NA,NA,-12.744445,833422,"Miller, Sam",2090.677686,NA,90.87586,Right,22.090553,108.49875,39.52773,-18.10933,308.36498,301.08659,3.7851,-4.486488,2.78428,3.01942,-0.23691,NA,NA,NA,NA,NA,505fa600-a86e-11f0-82dc-6bfad4ddc5cc,2,1,FLA_GAT,1,Top,0,Slider,Undefined,FlyBall,Out,1,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251013-CondronBallpark-Private-1,82.72023,47.83996,NA,7.35799,NA,NA,NA,0c389452-b39d-4ce1-b247-003682310112,2025-10-13,19:53:31,2025-10-13T19:53:31Z,2025-10-13T19:53:31Z,LineDrive,v3,471297,471297,NA,"Stanford, Cole",1000098001,Right,FLA_GAT,54.84012,-123.02686,12.74415,5.75557,0.00803,-14.01338,-3.65534,7.2356,1.00921,215.980015,2.784,120.46521,-20.81385,4.96658,-1.07792,0.22788,-0.04289,0.00544,-3e-4,3.0197,50.11733,-13.82716,-0.61721,0.49311,-0.16496,0.03342,-0.0032,8e-5,-0.23683,-27.24627,12.59968,-3.78511,0.96853,-0.21802,0.03995,-0.00488,2.7e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA,77.74021,11.07547,-11.45491
7,2025-10-13,15:54:17,"Sandford, Schuyler",815161,Right,FLA_GAT,Undefined,0,0,BallCalled,Slider,NA,NA,82.13875,-0.367304,-4.765525,2499.745351,81.452579,08:45:00,5.82314,3.57063,5.47223,-42.12223,0.05555,-7.87634,1.96803,-1.55566,75.92818,-8.002946,-6.159684,0.467427,2.70095,0.48925,-3.14535,50,5.76186,10.23138,-118.94115,-2.23574,3.88016,22.20775,-31.47118,1b871687-49ef-468b-9ec7-9f29e58ff92e,NA,NA,NA,NA,NA,803724,"McDonald, Caden",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6bafaef0-a86e-11f0-82dc-6bfad4ddc5cc,3,1,FLA_GAT,1,Top,1,Slider,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251013-CondronBallpark-Private-1,80.63822,NA,NA,6.21056,NA,NA,NA,0c389452-b39d-4ce1-b247-003682310112,2025-10-13,19:54:17,2025-10-13T19:54:17Z,2025-10-13T19:54:17Z,NA,v3,471297,471297,NA,"Stanford, Cole",1000098001,Right,FLA_GAT,55.02837,-119.87633,11.10388,5.8281,-0.91047,-15.73559,-3.57277,10.06798,1.94008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-10-13,15:54:33,"Sandford, Schuyler",815161,Right,FLA_GAT,Undefined,1,0,InPlay,FourSeamFastBall,NA,NA,91.79835,-1.536695,-4.22664,2161.916669,226.800696,01:30:00,5.75819,3.5259,5.89299,-20.2121,13.33761,12.968,2.64284,0.67514,83.20303,-5.348626,-1.907354,0.416885,-7.93445,7.63276,-3.19252,50,5.62257,9.25957,-132.89861,-4.22814,-14.07412,30.66274,-18.6351,6d3d6a7f-21c6-4907-a92a-bf84135c2dec,NA,NA,NA,NA,-36.62197,803724,"McDonald, Caden",3600.071038,NA,97.56533,Right,40.279181,NA,NA,NA,NA,135.76008,NA,NA,1.6277,2.55348,-0.53898,NA,NA,NA,NA,NA,75460f40-a86e-11f0-82dc-6bfad4ddc5cc,3,2,FLA_GAT,1,Top,1,Sinker,Undefined,FlyBall,Out,1,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251013-CondronBallpark-Private-1,90.41454,108.22482,NA,8.59533,NA,NA,NA,0c389452-b39d-4ce1-b247-003682310112,2025-10-13,19:54:33,2025-10-13T19:54:33Z,2025-10-13T19:54:33Z,NA,v3,471297,471297,NA,"Stanford, Cole",1000098001,Right,FLA_GAT,54.60562,-133.95702,15.33137,5.75741,-3.5849,-9.31755,-3.52052,9.74537,-7.03706,166.38035,1.6277,87.61798,-23.52483,6.63162,-2.28219,1.51745,-0.96689,0.35319,-0.05294,2.55347,92.51216,-19.2352,0.71023,0.83643,-1.31768,0.99683,-0.38153,0.05827,-0.53898,-65.12254,12.22912,-3.00596,0.80374,-0.39582,0.22449,-0.07883,0.01161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Medium,Undefined,NA,NA,NA,75.19306,18.43517,-25.93779
9,2025-10-13,15:55:25,"Sandford, Schuyler",815161,Right,FLA_GAT,Undefined,0,0,BallinDirt,Slider,NA,NA,83.16151,-2.145863,-5.088146,2588.803953,87.120062,09:00:00,5.73841,3.67261,5.868,-39.599,0.82677,-6.02221,0.43637,-1.56809,77.45767,-9.331776,-6.162437,0.457615,1.79795,1.30866,-3.25602,50,5.54069,10.95063,-120.41284,-5.84245,2.66018,21.68664,-30.2378,c7defba6-fa5b-4c25-9281-fa72df5580fa,NA,NA,NA,NA,NA,806035,"Brookins, Blake",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941f3ef0-a86e-11f0-82dc-6bfad4ddc5cc,4,1,FLA_GAT,1,Top,2,Slider,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251013-CondronBallpark-Private-1,82.36707,NA,NA,5.70383,NA,NA,NA,0c389452-b39d-4ce1-b247-003682310112,2025-10-13,19:55:25,2025-10-13T19:55:25Z,2025-10-13T19:55:25Z,NA,v3,471297,471297,NA,"Stanford, Cole",1000098001,Right,FLA_GAT,54.63326,-121.24443,10.84332,5.74249,-4.68297,-15.1189,-3.67398,10.84862,1.33009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
10,2025-10-13,15:55:50,"Sandford, Schuyler",815161,Right,FLA_GAT,Undefined,1,0,BallCalled,ChangeUp,NA,NA,85.56463,-1.603786,-6.086623,1478.625975,240.596637,02:00:00,5.54239,3.89888,6.13227,-28.67025,9.55815,14.73111,1.66205,-0.52059,78.18197,-6.945213,-3.451409,0.445005,-9.31749,5.76815,-3.43987,50,5.40436,12.60607,-123.6398,-4.36907,-14.40768,24.89446,-23.25468,8164cd3d-ee7e-4cc5-884c-3c8222187d27,NA,NA,NA,NA,NA,806035,"Brookins, Blake",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a3493c00-a86e-11f0-82dc-6bfad4ddc5cc,4,2,FLA_GAT,1,Top,2,Changeup,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251013-CondronBallpark-Private-1,84.70125,NA,NA,7.3826599999999996,NA,NA,NA,0c389452-b39d-4ce1-b247-003682310112,2025-10-13,19:55:50,2025-10-13T19:55:50Z,2025-10-13T19:55:50Z,NA,v3,471297,471297,NA,"Stanford, Cole",1000098001,Right,FLA_GAT,54.36697,-124.51598,12.44723,5.54373,-3.55062,-11.62734,-3.89247,13.11316,-7.20384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
