PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,Balls,Strikes,PitchCall,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,AutoPitchType,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2025-11-09,14:02:56,"McNeillie, Luke",703667,Right,FLA_GAT,Undefined,0,0,FoulBallNotFieldable,FourSeamFastBall,NA,NA,95.23147,-3.707998,-2.97127,2419.787068,223.990422,01:30:00,5.9147,2.06469,4.91033,-16.83678,15.51765,13.89186,0.99566,0.41014,86.48684,-6.837856,-0.525665,0.409391,-7.7641,9.0952,-1.78659,50,5.53817,6.44496,-137.61489,-9.56767,-14.79479,32.34089,-14.84282,5f3feb12-f897-40e4-b965-fb6c64460d31,NA,NA,NA,NA,-43.967745,10080694,"Gazaway, Mason",4379.613486,NA,60.41518,Left,38.942586,69.8163,41.06341,-85.00395,171.19494,163.98133,3.414599,-53.181928,1.54504,1.09906,-0.4428,NA,NA,NA,NA,NA,ace84130-bd9e-11f0-b01e-39e32c0bdaa8,1,1,GEO_EAG,1,Top,0,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,GEO_EAG,CondronBallpark,TeamExclusive,Team,20251109-CondronBallpark-Private-1,92.06958,43.20422,NA,8.74463,NA,NA,NA,ba50e85b-1e0a-49f2-a380-f587e683a458,2025-11-09,19:02:56,2025-11-09T19:02:56Z,2025-11-09T19:02:56Z,Popup,v3,471297,471303,NA,"Stanford, Cole",1000098001,Right,FLA_GAT,55.58823,-138.92198,16.17045,5.91274,-8.96778,-7.42141,-2.05915,7.0429,-7.3974,135.965677,1.54682,49.55027,-12.08471,3.08448,-0.4542,0.08398,-0.08858,0.0346,-0.00402,1.1009,55.62668,-20.18372,0.50162,1.39557,-1.13629,0.4503,-0.08732,0.00655,-0.44484,-47.7743,2.43734,1.23536,-1.64821,1.06032,-0.37881,0.06889,-0.00496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Medium,NA,NA,NA,61.90952,8.42456,-0.21911
2,2025-11-09,14:03:17,"McNeillie, Luke",703667,Right,FLA_GAT,Undefined,0,1,BallCalled,FourSeamFastBall,NA,NA,95.0727,-1.388927,-2.593407,2400.454602,222.588791,01:30:00,5.98534,1.90532,4.97445,-13.67772,18.52123,16.02399,3.53209,0.78951,86.24142,-3.982996,0.230803,0.408406,-8.63548,9.8604,-1.6684,50,5.8406,5.4194,-137.69714,-3.80688,-16.50859,31.79941,-13.32376,3166eb13-c677-4ce9-a83f-589452ea7f4d,NA,NA,NA,NA,NA,10080694,"Gazaway, Mason",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b902b450-bd9e-11f0-b01e-39e32c0bdaa8,1,2,GEO_EAG,1,Top,0,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,GEO_EAG,CondronBallpark,TeamExclusive,Team,20251109-CondronBallpark-Private-1,92.29155,NA,NA,8.83129,NA,NA,NA,ba50e85b-1e0a-49f2-a380-f587e683a458,2025-11-09,19:03:17,2025-11-09T19:03:17Z,2025-11-09T19:03:17Z,NA,v3,471297,471303,NA,"Stanford, Cole",1000098001,Right,FLA_GAT,55.52301,-138.96676,15.89971,5.98197,-3.27491,-6.66188,-1.89793,6.07852,-8.25429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
3,2025-11-09,14:03:33,"McNeillie, Luke",703667,Right,FLA_GAT,Undefined,1,1,StrikeCalled,FourSeamFastBall,NA,NA,94.15738,-0.806147,-3.491597,2312.719831,236.914766,02:00:00,5.75321,2.01634,5.1544,-21.82403,10.46871,14.56863,3.1742,-0.06052,86.399,-4.824623,-0.917848,0.409,-8.16556,5.72,-1.70148,50,5.6612,7.62305,-136.50919,-2.77986,-15.51059,28.17845,-21.30882,8a74152e-54c8-412f-8b5d-a2785739a8e6,NA,NA,NA,NA,NA,10080694,"Gazaway, Mason",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c2a103e0-bd9e-11f0-b01e-39e32c0bdaa8,1,3,GEO_EAG,1,Top,0,Sinker,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,GEO_EAG,CondronBallpark,TeamExclusive,Team,20251109-CondronBallpark-Private-1,92.15747,NA,NA,7.75838,NA,NA,NA,ba50e85b-1e0a-49f2-a380-f587e683a458,2025-11-09,19:03:33,2025-11-09T19:03:33Z,2025-11-09T19:03:33Z,NA,v3,471297,471303,NA,"Stanford, Cole",1000098001,Right,FLA_GAT,55.34547,-137.60818,14.08923,5.75341,-1.94878,-10.65441,-2.01058,8.22798,-7.7553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-11-09,14:03:45,"McNeillie, Luke",703667,Right,FLA_GAT,Undefined,1,2,StrikeCalled,Slider,NA,NA,87.66076,0.149591,-2.920934,2537.400474,21.64206,06:45:00,5.81823,2.22144,4.66474,-41.45569,-3.52366,-1.84051,2.50587,-0.70895,80.84634,-7.274635,-3.243493,0.443276,0.13854,-1.44193,-1.92158,50,5.79552,6.57186,-127.09588,-1.41621,0.22788,24.6567,-34.54606,e4c5a618-af81-408b-b574-1ba864ac7a75,NA,NA,NA,NA,NA,10080694,"Gazaway, Mason",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c9ec62c0-bd9e-11f0-b01e-39e32c0bdaa8,1,4,GEO_EAG,1,Top,0,Slider,Strikeout,Undefined,Undefined,0,0,NA,FLA_GAT,GEO_EAG,CondronBallpark,TeamExclusive,Team,20251109-CondronBallpark-Private-1,85.03151,NA,NA,6.81441,NA,NA,NA,ba50e85b-1e0a-49f2-a380-f587e683a458,2025-11-09,19:03:45,2025-11-09T19:03:45Z,2025-11-09T19:03:45Z,NA,v3,471297,471303,NA,"Stanford, Cole",1000098001,Right,FLA_GAT,55.83599,-128.22307,12.32835,5.82417,0.16307,-17.27303,-2.22177,6.56144,0.11394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.60982,2.746445,1.454746,1.291699,-1.52979,2.11782,0.87638,-2.39829,4.63373,0.86267,71.11121,9.87421,-53.67118,-2.31384,61.71009,-3.75572,4.74149,22.99376,-14.7066,0.73522,-47.96302,4.50579,High,High,High,NA,NA,High,Medium,High,NA,NA,NA
5,2025-11-09,14:04:14,"McNeillie, Luke",703667,Right,FLA_GAT,Undefined,0,0,FoulBallNotFieldable,FourSeamFastBall,NA,NA,96.13966,-1.740246,-3.506326,2403.880976,219.478832,01:15:00,5.96797,1.8921,5.30935,-12.2465,19.00887,14.75591,3.31037,-0.17357,86.8934,-4.097588,-0.893116,0.402377,-8.25949,10.25528,-1.5838699999999999,50,5.80099,7.7516,-139.07087,-4.58912,-16.06707,33.14584,-12.22456,2085661b-1d3c-48ad-b98c-1ed49fc745e2,NA,NA,NA,NA,-173.014221,10105177,"Davis, John",7058.231873,NA,77.57763,Left,12.299469,NA,NA,NA,NA,45.77936,NA,NA,0.65905,3.22042,-0.08813,NA,NA,NA,NA,NA,dad28ec0-bd9e-11f0-b01e-39e32c0bdaa8,2,1,GEO_EAG,1,Top,1,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,GEO_EAG,CondronBallpark,TeamExclusive,Team,20251109-CondronBallpark-Private-1,93.67433,11.39005,NA,9.24626,NA,NA,NA,ba50e85b-1e0a-49f2-a380-f587e683a458,2025-11-09,19:04:14,2025-11-09T19:04:14Z,2025-11-09T19:04:14Z,NA,v3,471297,471303,NA,"Stanford, Cole",1000098001,Right,FLA_GAT,55.18436,-140.30106,16.57292,5.96289,-4.13541,-6.11228,-1.88263,8.34792,-8.03353,253.678837,0.66355,-110.48532,7.97436,NA,NA,NA,NA,NA,NA,3.21857,24.29548,-11.90574,NA,NA,NA,NA,NA,NA,-0.08047,-13.758,-18.46339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Low,Undefined,NA,NA,NA,76.64369,14.40111,4.98422
6,2025-11-09,14:04:29,"McNeillie, Luke",703667,Right,FLA_GAT,Undefined,0,1,InPlay,ChangeUp,NA,NA,88.25386,-0.372478,-3.696394,1614.958986,256.555799,02:30:00,5.62037,2.25276,5.16487,-31.76911,5.24764,16.93025,2.62164,0.17983,80.56046,-6.180029,-0.703884,0.437896,-9.50752,3.06134,-1.92134,50,5.56131,7.49341,-127.85253,-2.05008,-15.71569,26.69525,-27.11372,dfaad7b1-a2c8-4f5f-8f8b-301aa82e81f4,NA,NA,NA,NA,-16.237372,10105177,"Davis, John",3662.823774,NA,97.88082,Left,26.983741,103.03615,50.29549,-38.51679,342.16079,336.92143,4.259492,-28.02045,0.73969,2.61695,-0.20056,NA,NA,NA,NA,NA,e4017ab0-bd9e-11f0-b01e-39e32c0bdaa8,2,2,GEO_EAG,1,Top,1,Changeup,Undefined,FlyBall,Out,1,0,NA,FLA_GAT,GEO_EAG,CondronBallpark,TeamExclusive,Team,20251109-CondronBallpark-Private-1,86.07631,65.03984,NA,7.6934,NA,NA,NA,ba50e85b-1e0a-49f2-a380-f587e683a458,2025-11-09,19:04:29,2025-11-09T19:04:29Z,2025-11-09T19:04:29Z,FlyBall,v3,471297,471303,NA,"Stanford, Cole",1000098001,Right,FLA_GAT,55.33522,-128.96169,13.34763,5.62308,-0.92352,-13.55686,-2.24625,8.14638,-7.85784,135.426427,0.73818,122.87005,-26.86135,7.15384,-1.82494,0.46517,-0.10205,0.01424,-8.5e-4,2.61895,65.08334,-18.11261,0.18857,0.50064,-0.25047,0.06546,-0.00849,4.2e-4,-0.20096,-35.75824,-3.95967,2.23534,-0.69425,0.15084,-0.02287,0.0021,-8e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA,NA,NA,NA
7,2025-11-09,14:05:04,"McNeillie, Luke",703667,Right,FLA_GAT,Undefined,0,0,StrikeSwinging,Slider,NA,NA,87.16456,-0.78496,-3.611425,2452.677683,81.792273,08:45:00,5.82954,2.22813,4.49397,-38.43081,0.78776,-3.73693,1.87747,-1.52911,79.39573,-7.677712,-4.263386,0.450731,0.72673,1.00169,-1.84481,50,5.71032,8.13306,-126.00841,-3.34541,1.15865,27.61011,-30.577,7798cbbb-4a7b-4ffe-9753-9d9ff3fa894e,NA,NA,NA,NA,NA,701294,"McCoy, James",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f905ba70-bd9e-11f0-b01e-39e32c0bdaa8,3,1,GEO_EAG,1,Top,2,Slider,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,GEO_EAG,CondronBallpark,TeamExclusive,Team,20251109-CondronBallpark-Private-1,83.62518,NA,NA,7.76883,NA,NA,NA,ba50e85b-1e0a-49f2-a380-f587e683a458,2025-11-09,19:05:04,2025-11-09T19:05:04Z,2025-11-09T19:05:04Z,NA,v3,471297,471303,NA,"Stanford, Cole",1000098001,Right,FLA_GAT,56.00398,-127.31717,13.80505,5.83455,-1.89602,-15.2885,-2.22903,8.07814,0.57932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-11-09,14:05:16,"McNeillie, Luke",703667,Right,FLA_GAT,Undefined,0,1,StrikeCalled,Slider,NA,NA,87.99315,0.710223,-2.514796,2545.357588,354.313831,05:45:00,5.76276,2.48627,4.44032,-40.76325,-2.74091,0.38748,3.04393,0.11835,80.82702,-6.581303,-2.447146,0.443804,-0.85929,-1.17673,-2.22023,50,5.79806,5.58204,-127.52775,-0.18912,-1.42064,25.26372,-34.11952,3aa95865-6fc2-47f2-9ce9-63fc22fae044,NA,NA,NA,NA,NA,701294,"McCoy, James",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fff034a0-bd9e-11f0-b01e-39e32c0bdaa8,3,2,GEO_EAG,1,Top,2,Slider,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,GEO_EAG,CondronBallpark,TeamExclusive,Team,20251109-CondronBallpark-Private-1,84.93043,NA,NA,7.16613,NA,NA,NA,ba50e85b-1e0a-49f2-a380-f587e683a458,2025-11-09,19:05:16,2025-11-09T19:05:16Z,2025-11-09T19:05:16Z,NA,v3,471297,471303,NA,"Stanford, Cole",1000098001,Right,FLA_GAT,56.05961,-128.72259,12.63186,5.76884,1.42454,-17.05976,-2.48582,5.64923,-0.71032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
9,2025-11-09,14:05:26,"McNeillie, Luke",703667,Right,FLA_GAT,Undefined,0,2,InPlay,FourSeamFastBall,NA,NA,96.78762,-3.071339,-3.776492,2420.214483,222.069114,01:30:00,6.02659,1.69966,5.27877,-11.33666,19.53292,16.66166,2.18825,-0.46385,87.73083,-5.256334,-0.82839,0.399887,-9.46225,10.99493,-1.36743,50,5.73778,8.41524,-139.94606,-7.8726,-18.65763,33.27529,-10.49429,9699e181-a1ae-4ecb-8e3a-0de36e9a4d8f,NA,NA,NA,NA,-27.963268,701294,"McCoy, James",3388.464322,NA,94.05388,Left,7.447062,93.35692,8.33155,-58.17628,178.8049,177.94431,1.583985,-34.944559,1.26922,2.23232,0.43301,NA,NA,NA,NA,NA,061a9320-bd9f-11f0-b01e-39e32c0bdaa8,3,3,GEO_EAG,1,Top,2,Four-Seam,Undefined,LineDrive,Single,0,0,NA,FLA_GAT,GEO_EAG,CondronBallpark,TeamExclusive,Team,20251109-CondronBallpark-Private-1,94.25779,8.69379,NA,9.05679,NA,NA,NA,ba50e85b-1e0a-49f2-a380-f587e683a458,2025-11-09,19:05:26,2025-11-09T19:05:26Z,2025-11-09T19:05:26Z,LineDrive,v3,471297,471303,NA,"Stanford, Cole",1000098001,Right,FLA_GAT,55.22018,-141.18182,16.63764,6.02291,-7.48287,-5.24715,-1.69281,9.10813,-9.32882,115.327729,1.26922,120.81251,-24.41484,5.11768,-1.05831,0.19435,-0.0336,0.00485,-3.9e-4,2.23232,17.879,-12.41295,-0.04111,0.18386,-0.06044,0.01668,-0.00291,2.5e-4,0.43301,-64.13759,-2.43639,2.01003,-0.73074,0.20646,-0.04892,0.0085,-7.7e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA,NA,NA,NA
10,2025-11-09,14:06:05,"McNeillie, Luke",703667,Right,FLA_GAT,Undefined,0,0,BallCalled,Slider,NA,NA,86.35108,-1.452805,-4.401465,2518.515651,51.02572,07:45:00,5.77394,2.60497,4.2782,-41.43549,-0.86098,-2.8341,0.92674,-1.85016,78.46401,-8.83107,-4.893448,0.458456,-0.02421,0.42625999999999997,-2.12243,50,5.57318,9.72611,-124.57795,-4.93797,-0.03751,28.16785,-31.51317,dce10853-ac2a-4e19-8191-3423a9f60920,NA,NA,NA,NA,NA,831997,"White, Sean",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1d252a30-bd9f-11f0-b01e-39e32c0bdaa8,4,1,GEO_EAG,1,Top,2,Slider,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,GEO_EAG,CondronBallpark,TeamExclusive,Team,20251109-CondronBallpark-Private-1,82.21598,NA,NA,7.88708,NA,NA,NA,ba50e85b-1e0a-49f2-a380-f587e683a458,2025-11-09,19:06:05,2025-11-09T19:06:05Z,2025-11-09T19:06:05Z,NA,v3,471297,471303,NA,"Stanford, Cole",1000098001,Right,FLA_GAT,56.21985,-125.97645,14.08393,5.7795,-3.37339,-15.75659,-2.60536,9.72797,-0.01876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA
