PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,Balls,Strikes,PitchCall,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,AutoPitchType,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2025-01-13,14:26:13,"Peterson, Liam",1000295781,Right,FLA_GAT,NA,NA,NA,NA,NA,Live,NA,77.10018,-0.9163801981,-3.119116511,1985.093887,201.0448385,12:45:00,6.61206,1.6655,5.26358,-25.1035,23.47029,9.05529,3.65797,-0.51267,69.68588,-5.597876294,-1.426645933,0.5016171444,-5.76196,12.69957,-1.38667,50,6.51013,5.81588,-111.85667,-2.56663,-7.21592,22.35025,-16.2699,81654b5e-773e-4531-9282-3831a02b72df,c705bd91-97bc-42c4-83cc-7ee15e7553dc,75.14185,Pitching,24300120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03049619566,1985.093606,0.9999998584,NA,0c6f1540-7178-4554-90cb-177e519b26a6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2025-01-13,14:28:48,"Peterson, Liam",1000295781,Right,FLA_GAT,NA,NA,NA,NA,Fastball,Live,NA,93.55451,-4.030241894,-2.716133607,2491.184605,187.6338537,12:15:00,6.46089,1.61184,6.29405,-13.7426,18.22146,2.4414,1.59211,-0.68908,84.31684,-6.634009724,-2.250229305,0.4069137722,-2.23088,11.33377,-1.41348,50,6.15762,6.35991,-135.65909,-9.99612,-4.08712,34.35177,-11.40983,3edc9169-ca03-4cd3-91b6-5601456876cd,c705bd91-97bc-42c4-83cc-7ee15e7553dc,92.63004,Pitching,24300120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.360118492,2470.658669,0.9917605721,NA,0dc9a0c5-a291-4c12-8604-32810f0156b6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2025-01-13,14:29:03,"Peterson, Liam",1000295781,Right,FLA_GAT,NA,NA,NA,NA,Fastball,Live,NA,93.6652,-2.934794994,-2.908487124,2516.759298,198.0197926,12:30:00,6.62871,1.59626,5.99978,-9.95941,22.29029,7.25351,3.07383,-0.49626,84.00818,-4.823892195,-1.529830769,0.4087278668,-4.9133,13.10171,-1.37155,50,6.3923,6.66415,-135.8656,-7.30208,-9.01241,34.95452,-8.14173,474fa99e-14a9-48f7-8176-48a83613bf38,c705bd91-97bc-42c4-83cc-7ee15e7553dc,92.21891,Pitching,24300120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1763720679,2516.747374,0.9999952621,NA,02d36bbb-ff5a-4abd-adb5-8ce3faf0f60e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-01-13,14:29:17,"Peterson, Liam",1000295781,Right,FLA_GAT,NA,NA,NA,NA,Fastball,Live,NA,93.40395,-3.821501376,-3.773137775,2526.194048,191.8711891,12:30:00,6.53247,1.45511,5.97435,-11.08992,21.57479,4.53647,2.05309,-1.66934,83.61734,-5.919877698,-2.911652605,0.4113493015,-3.75594,13.04046,-1.15913,50,6.22344,8.76815,-135.21143,-9.41534,-6.80333,35.40615,-8.55318,1b721f9e-f22f-4c7a-953c-d9cb7b4442eb,c705bd91-97bc-42c4-83cc-7ee15e7553dc,91.63122,Pitching,24300120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.961357103,2520.158643,0.9976108703,NA,9ace5930-6bc6-4097-9a21-33397f55c93d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2025-01-13,14:29:32,"Peterson, Liam",1000295781,Right,FLA_GAT,NA,NA,NA,NA,Fastball,Live,NA,93.57787,-2.936916305,-4.177462673,2505.365886,192.4819174,12:30:00,6.56365,1.60503,NA,-10.00884,23.63995,5.24195,2.94857,-1.90687,83.79742,-4.800690722,-3.201038703,0.4174996088,-4.13987,13.39467,-1.20889,50,6.27403,9.68119,-135.31117,-7.34603,-7.53536,34.54484,-7.79317,5b4f8278-a941-433c-842e-af6d0d461037,c705bd91-97bc-42c4-83cc-7ee15e7553dc,NA,Pitching,24300120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.268740232,2501.289841,0.9983730741,NA,c1493bfc-4a43-4330-a6e5-a8b58df6a6fe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2025-01-13,14:29:47,"Peterson, Liam",1000295781,Right,FLA_GAT,NA,NA,NA,NA,Fastball,Live,NA,92.92459,-2.832648133,-0.55734748,2431.807817,197.1823817,12:30:00,6.38002,1.8623,7.74543,-11.8335,18.69207,5.78008,2.85361,1.84456,83.58405,-5.14850742,0.579523306,0.3976520632,-3.53986,11.7972,-1.83675,50,6.24116,1.19354,-135.40047,-6.95292,-6.43537,35.27533,-10.72706,748595ae-6173-48e8-939e-0ee76e84c690,c705bd91-97bc-42c4-83cc-7ee15e7553dc,94.78749,Pitching,24300120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.62339428,2363.388683,0.9718649093,NA,43e52f6e-9d51-4b2f-8c48-f918c8aadaa0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2025-01-13,14:30:09,"Peterson, Liam",1000295781,Right,FLA_GAT,NA,NA,NA,NA,Curveball,Live,NA,74.30784,0.2896591979,-1.244822422,2564.076023,21.97355766,06:45:00,6.47538,1.31713,NA,-75.70418,-20.72885,-8.34761,0.4449,-0.57398,68.22335,-13.37823825,-2.779126204,0.5336485275,3.82834,-10.6329,-1.16873,50,6.42976,2.62942,-107.65238,-2.08715,4.4079,21.9743,-44.41663,aa2b0791-b180-4de6-8c46-6577fb436230,c705bd91-97bc-42c4-83cc-7ee15e7553dc,NA,Pitching,24300120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.15213148,2170.844374,0.8466380693,NA,fff75e22-0349-4360-84c8-e939b4a41b43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-01-13,14:30:23,"Peterson, Liam",1000295781,Right,FLA_GAT,NA,NA,NA,NA,Curveball,Live,NA,75.84684,3.58779245,-0.7548881121,2698.869382,14.58139279,06:30:00,6.43018,1.5743,NA,-71.21438,-18.98078,-4.91804,3.91366,0.44626,68.18166,-9.576877431,-1.670463534,0.5201713084,2.28298,-11.09735,-1.49187,50,6.73851,1.60842,-109.72933,4.52593,2.71397,23.93473,-45.36639,2c97beaf-c7e7-4f11-95d3-3be5596e1840,c705bd91-97bc-42c4-83cc-7ee15e7553dc,NA,Pitching,24300120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.25433937,2307.189427,0.8548725783,NA,affc20c2-721e-4b62-ae43-d26cdb05bfa6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2025-01-13,14:30:39,"Peterson, Liam",1000295781,Right,FLA_GAT,NA,NA,NA,NA,Slider,Live,NA,83.42494,-1.742709211,-2.136764208,2737.478727,92.62938425,09:00:00,6.34905,2.00159,5.67053,-40.60014,0.14955,-4.09879,1.33947,-0.33285,76.30149,-9.300623961,-2.907646134,0.4594450519,1.54105,0.61687,-1.81885,50,6.17677,4.64995,-121.18523,-4.96176,2.26826,25.94305,-31.26609,f5e09ac5-f140-46e5-b268-ef30db869aa9,c705bd91-97bc-42c4-83cc-7ee15e7553dc,82.03906,Pitching,24300120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cf7f41bf-16d6-4e7b-965d-75a185b7ccaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2025-01-13,14:30:54,"Peterson, Liam",1000295781,Right,FLA_GAT,NA,NA,NA,NA,Slider,Live,NA,83.54545,-0.1485713831,-2.28235879,2820.86401,39.43164136,07:15:00,6.41832,1.91474,NA,-48.99142,-6.65462,-5.44713,2.19365,-0.72079,76.98696,-9.031302921,-3.277662585,0.4683067505,2.14641,-3.35656,-1.66419,50,6.35486,5.04112,-121.23788,-2.19521,3.19458,23.7104,-37.16973,5fbdb07b-e1a4-4649-8cff-cdf6d149d1f5,c705bd91-97bc-42c4-83cc-7ee15e7553dc,NA,Pitching,24300120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6c90630b-5773-4192-a8c3-151faa1aa162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
