PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,Balls,Strikes,PitchCall,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,AutoPitchType,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
1,2025-09-22,14:01:31,"Sandefer, Russell",824531,Right,FLA_GAT,NA,NA,NA,NA,NA,Live,NA,85.3651,1.162992448,-4.271102964,2240.580323,228.1494964,01:30:00,5.97667,2.55463,8.09102,-19.20963,15.94513,17.91108,5.4139099999999996,0.23905,77.91714,-2.597317805,-0.7678218956,0.426740146,-11.66807,8.99892,-2.37788,50,6.0224,8.96969,-124.34496,2.19158,-18.26115,25.02197,-18.09026,1fd40b9c-98a8-44ca-ae2c-a121330cee26,ef6873d6-03af-4a40-b4e5-f70fb5c17440,88.32644,Pitching,24300120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.81317841,2107.944314,0.9408028321,NA,5dbc1c73-5a5b-4a02-827f-92f3626f84c9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2025-09-22,14:01:37,"Sandefer, Russell",824531,Right,FLA_GAT,NA,NA,NA,NA,NA,Live,NA,85.42506,1.106563533,-4.75173959,2248.248275,223.3143739,01:30:00,5.85491,2.42415,7.68717,-17.74034,18.14635,17.21903,5.37269,-0.41308,77.52042,-2.347199561,-1.404311763,0.4311596044,-11.32634,10.1379,-2.19438,50,5.90535,9.97934,-124.24595,2.0491,-17.61023,26.13664,-16.41161,bd2951ae-ebc6-42e1-b3c8-3a8349ea6b48,ef6873d6-03af-4a40-b4e5-f70fb5c17440,87.42108,Pitching,24300120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.98892976,2138.345366,0.9511162044,NA,3353f2ae-d672-47f0-8f5f-039a202b2b5b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2025-09-22,14:01:48,"Sandefer, Russell",824531,Right,FLA_GAT,NA,NA,NA,NA,NA,Live,NA,86.46572,1.705823705,-4.535519447,2299.982945,239.0060227,02:00:00,5.8053,3.32109,7.15808,-23.87107,11.93116,20.04371,5.36726,0.87251,78.36345,-2.897305112,-0.6727302355,0.4306519837,-12.67875,6.24195,-3.06243,50,5.89756,9.4897,-125.64986,3.18502,-20.14643,26.90107,-22.25564,3718864d-3a04-441e-8afb-380eb5d5b9df,ef6873d6-03af-4a40-b4e5-f70fb5c17440,87.52413,Pitching,24300120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.09875795,2264.349266,0.9845069813,NA,bc97f81c-bd82-4c86-ad34-8fab8f591f10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-09-22,14:02:15,"Sandefer, Russell",824531,Right,FLA_GAT,NA,NA,NA,NA,NA,Live,NA,85.86029,-2.006598492,-5.775993929,2203.725775,239.3604544,02:00:00,5.67861,3.54121,6.51984,-25.31887,11.81022,19.96119,1.71774,-0.11218,78.66294,-6.796632752,-1.998576928,0.4385595695,-12.58124,7.06061,-3.14752,50,5.52735,12.03539,-124.43285,-5.08124,-19.76991,24.44455,-21.07914,7c866739-60df-41d7-bb96-0cb5920174b2,ef6873d6-03af-4a40-b4e5-f70fb5c17440,85.946,Pitching,24300120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.68023741,2018.174664,0.9158011796,NA,6f32bc7c-ef53-4829-b0af-51f665841012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2025-09-22,14:05:12,"Sandefer, Russell",824531,Right,FLA_GAT,NA,NA,NA,NA,Cutter,Live,NA,87.30467,-0.8475222355,-5.006902208,2391.923695,223.6752232,01:30:00,5.5309,3.69794,NA,-26.90886,10.74953,10.3191,2.48509,-0.18202,80.60217,-5.776416443,-3.116898295,0.4416744694,-6.59166,5.80186,-3.22276,50,5.42726,10.70414,-126.55056,-2.8779,-10.82012,22.87211,-22.65037,5a975c25-2ee0-4d50-8311-28fa87d9cf6e,ef6873d6-03af-4a40-b4e5-f70fb5c17440,NA,Pitching,24300120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.88563256,1236.021856,0.5167480294,NA,87228af7-862f-4aa0-babd-8a9453b531aa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2025-09-22,14:06:18,"Sandefer, Russell",824531,Right,FLA_GAT,NA,NA,NA,NA,ChangeUp,Live,NA,79.06689,-0.3334739004,-4.540348064,2101.54813,252.0705033,02:30:00,5.41532,3.51235,NA,-37.46458,6.8511,21.32455,1.98441,1.08846,72.34897,-7.389060721,-0.5108358992,0.4791264217,-12.91846,3.83054,-3.18032,50,5.371,8.53491,-114.78718,-1.68984,-17.20116,21.64862,-27.07362,1aa38b02-43ba-4aaa-8c07-43678b4c89b0,ef6873d6-03af-4a40-b4e5-f70fb5c17440,NA,Pitching,24300120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.83454896,1515.936485,0.7213427393,NA,9b4a4cc9-3237-4a1c-97ef-fb89d56c99ec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2025-09-22,14:19:32,"Barlow, Billy",701775,Right,FLA_GAT,NA,NA,NA,NA,Slider,Live,NA,79.64075,2.302069599,-1.419982911,2442.597964,86.14095308,08:45:00,5.06368,2.22797,NA,-47.01027,-0.95325,-13.75842,3.32864,-0.26392,72.586429999999993,-6.361640614,-3.962276988,0.4884491424,6.73163,-1.177,-2.07538,50,5.25307,3.33553,-115.56008,3.03773,9.04665,22.77546,-33.75582,b46e22c4-1b72-4a0c-80c0-d6c6c6f30de8,0b8dcf43-9a4a-4d6a-9827-b25d3c4f1eb8,NA,Pitching,24300120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.33507299,64.58684276,1048.222746,0.4291425614,08:00:00,73b821b2-728c-43b9-8b97-10b373de9cb2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-09-22,14:20:06,"Barlow, Billy",701775,Right,FLA_GAT,NA,NA,NA,NA,Fastball,Live,NA,90.40579,0.4657449682,-3.434466895,2136.110212,233.6596463,01:45:00,5.44839,2.09987,NA,-22.32707,11.15849,15.24297,4.01628,0.21241,82.21405,-3.782661981,-0.5336800739,0.4164857969,-9.39692,6.01533,-1.86471,50,5.4712,7.44234,-131.46873,0.41485,-16.38088,28.90835,-21.68801,1b9e5be0-e623-4879-bd34-c69fb39c5e2a,0b8dcf43-9a4a-4d6a-9827-b25d3c4f1eb8,NA,Pitching,24300120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.6056094,45.55928299,1495.642212,0.7001709009,01:30:00,7b4fc727-8db9-40cd-b5aa-18478281fae3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2025-09-22,14:21:59,"Barlow, Billy",701775,Right,FLA_GAT,NA,NA,NA,NA,ChangeUp,Live,NA,82.84784,-0.9574571533,-3.117650087,1519.578619,269.3317161,03:00:00,4.91481,2.1614,NA,-40.69021,0.18499,17.44634,0.63459,0.72101,75.6071,-8.595332643,0.1813555025,0.4601520387,-10.39888,0.39222,-1.92309,50,4.81583,6.03791,-120.35738,-3.22162,-15.11375,25.35893,-31.604,f3aa57a0-4a57-4621-80e4-eae03c1f5107,0b8dcf43-9a4a-4d6a-9827-b25d3c4f1eb8,NA,Pitching,24300120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.86999599,1330.721569,0.8757174868,NA,8682a4af-da12-4b41-9c28-88288be2488c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2025-09-22,14:24:06,"Barlow, Billy",701775,Right,FLA_GAT,NA,NA,NA,NA,Cutter,Live,NA,86.90309,-0.3076687917,-1.903686333,NA,NA,NA,5.16984,2.07703,NA,-31.12718,7.14499,-1.88069,2.28643,0.12951,78.65944,-6.103904935,-2.255106659,0.4452592248,0.39465,3.86881,-1.89966,50,5.11857,4.26026,-126.18849,-1.77086,0.62842,28.66057,-26.01352,db912b7a-c743-4c6c-9661-f4e9136c584b,0b8dcf43-9a4a-4d6a-9827-b25d3c4f1eb8,NA,Pitching,24300120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6bed1e6c-0c70-473a-95fe-a7248e9c1164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
