PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2025-11-07,10:36:10,"Goldenbaum, Matt",825108,Right,CRE_BLU,NA,Fastball,Live,NA,89.8713,-1.206223939,-2.202980783,2067.317288,195.5450196,12:30:00,5.45355,1.48521,5.79656,-16.00654,18.88853,5.26387,2.99688,-0.12593,81.35866,-4.220440145,-1.21016503,0.4251610525,-3.50771,10.54397,-1.30745,50,5.34499,4.85043,-130.61271,-3.28131,-6.00329,29.89151,-14.12854,5c43587a-29ce-4b8b-978c-5b1dbb9f424f,eaeef0b5-ec8c-4393-a68a-728ae59f891a,88.6545,Pitching,23360087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.9805084,21.55863531,1922.691928,0.9300420111,12:15:00
2,2025-11-07,10:36:23,"Goldenbaum, Matt",825108,Right,CRE_BLU,NA,Fastball,Live,NA,89.88265,-1.270196429,-2.959809973,2096.360445,201.6485052,12:45:00,5.51099,1.52522,5.78214,-15.80574,19.08402,7.59096,3.01046,-0.59804,81.4758,-4.243064776,-1.530767371,0.4251287133,-4.97222,10.65194,-1.28588,50,5.39683,6.49879,-130.56226,-3.4232,-8.51937,29.38376,-13.92308,6e0e6870-4073-4ef7-a673-6ad211b65330,eaeef0b5-ec8c-4393-a68a-728ae59f891a,88.66124,Pitching,23360087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.270199,20.98458811,1957.32309,0.9336767895,12:15:00
3,2025-11-07,10:38:45,"Goldenbaum, Matt",825108,Right,CRE_BLU,NA,NA,Live,NA,87.36968,NA,NA,2045.300059,NA,NA,5.38131,1.17966,5.93112,NA,NA,NA,5.81447,-0.05235,78.46181,NA,NA,0.4374387261,-3.47562,8.72015,-1.03854,50,5.5475,3.83769,-126.92083,4.31195,-5.58431,29.61497,-18.16329,fe0648e4-4dff-4276-84fe-681e3a07c2ca,eaeef0b5-ec8c-4393-a68a-728ae59f891a,86.16621,Pitching,23360087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.0645882,20.20801159,1919.401064,0.938444731,01:00:00
4,2025-11-07,10:40:03,"Goldenbaum, Matt",825108,Right,CRE_BLU,NA,Fastball,Live,NA,87.80448,-2.354675642,-3.20479453,2004.107663,187.2851916,12:15:00,5.33473,1.61239,5.766,-18.20577,18.56861,2.37875,1.6218,-1.17468,79.47753,-5.771895831,-2.756737698,0.4364596207,-2.27773,10.73098,-1.34882,50,5.12892,7.05644,-127.39941,-5.83611,-3.70121,28.93294,-14.73671,1d1cd9e8-d8d8-4efc-8858-a69d7f3285c8,a50e1734-f634-4d6b-958d-539a2ca0a841,86.35951,Pitching,23360087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.06484983,1882.46816,0.9393049059,NA
5,2025-11-07,10:40:24,"Goldenbaum, Matt",825108,Right,CRE_BLU,NA,Fastball,Live,NA,88.78404,-0.6625117211,-1.169297776,2058.429904,202.2157103,12:45:00,5.26928,1.6282,5.63531,-18.79907,17.28079,7.07029,3.08453,1.12649,80.03991,-4.201916344,0.1644855974,0.4323184946,-4.16354,9.47771,-1.53337,50,5.20123,2.39731,-129.04314,-2.12153,-6.92362,30.31312,-16.41339,01758d95-e183-424b-bbe1-fee22132b71b,a50e1734-f634-4d6b-958d-539a2ca0a841,87.18674,Pitching,23360087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.7065647,19.83694148,1936.287145,0.940662172,12:45:00
6,2025-11-07,10:42:21,"Goldenbaum, Matt",825108,Right,CRE_BLU,NA,Splitter,Live,NA,84.6231,-0.7867089723,-2.126745366,1904.430794,231.4165905,01:45:00,5.16933,1.65062,5.60835,-27.85013,11.61242,14.59587,2.11371,0.88115,77.14717,-5.992440907,0.6118782004,0.4521306708,-8.4202,6.43573,-1.47834,50,5.08433,4.09691,-123.01011,-2.58931,-12.84401,25.41786,-22.35711,2c441738-9f4f-468e-a764-a6accde0a727,a50e1734-f634-4d6b-958d-539a2ca0a841,83.36625,Pitching,23360087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.9627622,16.487407,1826.124667,0.9588821353,01:15:00
7,2025-11-07,10:44:33,"Goldenbaum, Matt",825108,Right,CRE_BLU,NA,Splitter,Live,NA,81.33396,-1.261484564,-0.3992427236,1521.951911,235.1305998,01:45:00,5.44725,1.26794,5.45305,-34.50748,8.86489,12.76831,1.39065,1.95827,73.68168,-7.705810023,2.003419272,0.4739996223,-6.93536,5.1338,-1.24134,50,5.31301,0.42079,-118.16087,-3.69006,-9.65149,25.80772,-25.02967,1ee2e5ed-08c4-4221-a111-0a73bcda5dc3,a50e1734-f634-4d6b-958d-539a2ca0a841,79.51998,Pitching,23360087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.82643762,1440.528182,0.9465004584,NA
8,2025-11-07,10:46:05,"Goldenbaum, Matt",825108,Right,CRE_BLU,NA,Splitter,Live,NA,83.53139,-1.824664573,-1.616757115,1567.926278,223.0770031,01:30:00,5.35048,1.40864,5.49544,-29.85683,11.15751,10.45467,1.15462,0.76737,75.7082,-7.401930246,0.3498388288,0.4609345241,-6.08967,6.53074,-1.27434,50,5.17128,3.08717,-121.30682,-4.8277,-8.95386,26.66425,-22.57166,c2146bbc-6e7f-4897-8a8e-d02b17c63551,a50e1734-f634-4d6b-958d-539a2ca0a841,81.77395,Pitching,23360087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.01759958,1443.095496,0.9203847889,NA
9,2025-11-07,10:48:42,"Unga, Anthony",10151073,Right,CRE_BLU,NA,Fastball,Live,NA,88.22917,NA,NA,2175.878908,NA,NA,5.91346,1.31597,6.29287,NA,NA,NA,0.63616,-0.01982,79.85814,NA,NA,0.4307386103,-6.7837,12.67983,-1.14207,50,5.58667,5.1287,-127.94762,-10.16586,-11.10242,29.52912,-11.42183,bbc6c53f-6d03-414d-8c90-93c94235a0c6,a50e1734-f634-4d6b-958d-539a2ca0a841,87.50653,Pitching,23360087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.89259537,1923.09856,0.8838260957,NA
10,2025-11-07,10:51:04,"Unga, Anthony",10151073,Right,CRE_BLU,NA,Splitter,Live,NA,76.68066,1.446648494,-2.07801017,1035.472192,155.6046888,11:15:00,6.17021,1.40149,5.35794,-43.51507,5.99355,-2.73672,3.90161,-0.77589,68.59999,-6.734431346,-2.594144012,0.5064211379,0.7214,2.67964,-1.21309,50,6.27022,4.11717,-111.2164,1.51004,0.88015,24.7589,-28.90471,c8fb7454-2d42-4b86-b42b-5c4dd579fa15,a50e1734-f634-4d6b-958d-539a2ca0a841,74.42904,Pitching,23360087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.91105483,609.9350063,0.5890404503,NA
11,2025-11-07,10:51:51,"Unga, Anthony",10151073,Right,CRE_BLU,NA,Splitter,Live,NA,75.76773,-1.286591814,-2.977538299,823.0699002,196.8806013,12:30:00,6.34907,1.64488,NA,-42.98473,9.22351,2.81421,1.53963,-0.95934,68.39709,-9.178298617,-2.456422142,0.5200450146,-2.45916,5.19714,-1.33575,50,6.17523,5.61148,-109.69368,-3.90579,-2.9353,23.0896,-25.97066,513ad5c7-03d2-4b99-9a5c-04c861aaab9d,a50e1734-f634-4d6b-958d-539a2ca0a841,NA,Pitching,23360087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.8818387,603.1115751,0.7327586332,NA
