PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2025-02-06,16:22:22,"Klein, Noah",10012993,Right,CRE_BLU,NA,Slider,Live,NA,74.77945,1.156623304,-1.163361094,1963.593747,85.01150644,08:45:00,3.96349,1.89833,4.79311,-53.32683,-1.58603,-17.75947,0.61588,-0.68408,69.22557,-8.579311748,-4.427347906,0.5177117288,8.89153,-1.1319,-1.76738,50,4.0334,2.78403,-108.66852,0.46105,10.66933,18.4203,-33.53227,50659045-9710-4c1e-96fa-38668b809fb3,5a329754-b587-457c-8af8-724a71c11050,72.80584,Pitching,23360087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.59103945,1219.922546,0.6212703353,NA
2,2025-02-06,16:22:38,"Klein, Noah",10012993,Right,CRE_BLU,NA,Fastball,Live,NA,89.18047,-0.1170240602,-2.704264315,1788.676787,241.2715557,02:00:00,4.43211,1.67312,5.23251,-28.83411,6.85592,12.57392,1.91916,0.17745,82.07078,-5.444838522,-0.3757580451,0.4299766246,-7.30506,3.63486,-1.43366,50,4.40006,5.66433,-129.63293,-1.31689,-12.5246,25.18111,-25.94204,7ce6a026-44fa-42d2-85bd-f6e5ad519899,5a329754-b587-457c-8af8-724a71c11050,87.6616,Pitching,23360087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.59368567,1454.489197,0.8131649094,NA
3,2025-02-06,16:23:04,"Klein, Noah",10012993,Right,CRE_BLU,NA,Slider,Live,NA,77.35039,2.171531999,0.5809189953,2203.072272,100.1467017,09:15:00,3.91392,1.91218,4.52387,-45.94733,3.12577,-17.72042,2.15385,0.98866,70.76395,-6.239719168,-2.673706479,0.5041887552,9.26858,0.9991,-1.95647,50,4.09824,-0.52313,-112.27787,2.66225,11.82526,20.42879,-30.89935,d7ed201b-fab6-4f5e-a58d-2e20ee2db2e6,5a329754-b587-457c-8af8-724a71c11050,74.75859,Pitching,23360087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-02-06,16:23:22,"Klein, Noah",10012993,Right,CRE_BLU,NA,Fastball,Live,NA,90.06697,1.62507564,-3.400558543,1832.016719,247.0009751,02:15:00,4.32893,1.7453,NA,-30.96822,6.61994,15.75408,3.33187,-0.25284,82.52013,-3.915876708,-0.580866788,0.4412624257,-8.6126,2.84865,-1.34115,50,4.49252,7.01721,-130.4466,2.26449,-14.97584,25.09124,-27.22073,cc498731-b61a-49f1-9795-313a8ceaa6a2,5a329754-b587-457c-8af8-724a71c11050,NA,Pitching,23360087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.63312238,1665.294601,0.9089953074,NA
5,2025-02-06,16:23:47,"Klein, Noah",10012993,Right,CRE_BLU,NA,Sinker,Live,NA,89.06534,1.223433879,-1.853944999,1632.902944,276.4309466,03:15:00,4.19114,1.67761,5.37762,-37.4278,-1.70473,14.77378,2.21968,1.17042,81.66008,-5.728662283,0.8976878245,0.4301755711,-8.32146,-1.23418,-1.52217,50,4.27441,3.66728,-129.48918,1.43904,-14.162,26.44424,-34.27446,55bfe1bb-46e8-4ef2-8ac0-3cc5d7d2a480,5a329754-b587-457c-8af8-724a71c11050,87.62106,Pitching,23360087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.10631216,1319.26306,0.8079249684,NA
6,2025-02-06,16:24:05,"Klein, Noah",10012993,Right,CRE_BLU,NA,Slider,Live,NA,77.34932,2.328011656,-1.906824835,2293.986375,94.03483687,09:15:00,4.01331,1.8019,4.84657,-47.17609,1.42333,-20.3569,2.28808,-1.70015,70.93327,-6.338142851,-5.654371972,0.5017495069,10.0429,0.07834,-1.5968,50,4.20399,4.4126,-112.25093,3.0006,12.78719,20.71311,-32.0743,548d0fce-f8a4-47d9-aad2-ab6f2c8e92f5,5a329754-b587-457c-8af8-724a71c11050,75.12203,Pitching,23360087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.50960729,1299.011169,0.5662680405,NA
7,2025-02-06,16:24:23,"Klein, Noah",10012993,Right,CRE_BLU,NA,Slider,Live,NA,77.40088,2.139252497,-1.296597432,2268.710078,95.71467756,09:15:00,4.00537,1.81527,4.73104,-46.53767,2.0985,-21.186889999999998,2.158,-1.18047,71.06136,-6.38940427,-5.190205544,0.5019391585,10.60463,0.48851,-1.66644,50,4.18069,3.25939,-112.36843,2.62566,13.55293,20.44441,-31.54972,3f3e5b73-a073-40d1-930e-708a6390a97e,5a329754-b587-457c-8af8-724a71c11050,75.09364,Pitching,23360087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.27332925,54.70685897,1310.769751,0.5777599191,08:15:00
8,2025-02-06,16:24:41,"Klein, Noah",10012993,Right,CRE_BLU,NA,Fastball,Live,NA,90.15047,1.065264478,-3.197027005,1856.954105,238.6523819,02:00:00,4.43819,1.43535,5.42687,-29.52134,4.95318,8.20384,2.97733,-0.878,83.42334,-4.393004952,-1.679621149,0.4225912935,-5.08759,2.36678,-1.15774,50,4.51216,7.02618,-131.07489,1.37871,-8.98474,23.78119,-27.99428,ae0df60e-cb2a-4716-9ca7-0c77f9baf637,5a329754-b587-457c-8af8-724a71c11050,89.1936,Pitching,23360087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2025-02-06,16:25:10,"Klein, Noah",10012993,Right,CRE_BLU,NA,Slider,Live,NA,76.41112,1.955207526,-1.086355923,2336.493637,92.89747097,09:00:00,3.82479,1.69895,4.48487,-49.15952,1.0346,-20.99131,1.59234,-1.08564,70.43537,-6.994439738,-4.922386384,0.509915032,10.4697,0.00417,-1.56533,50,3.98427,2.82976,-110.94441,2.08801,13.08986,19.2699,-32.16883,e4363ae0-11f1-456a-9b9a-74a9bc827d42,5a329754-b587-457c-8af8-724a71c11050,73.91906,Pitching,23360087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2025-02-06,16:25:26,"Klein, Noah",10012993,Right,CRE_BLU,NA,Sinker,Live,NA,89.36712,0.5748489104,-1.241467835,1705.796157,255.1919581,02:30:00,4.40509,1.5084,5.19947,-31.23348,4.32497,16.48882,2.34306,1.71477,82.23775,-5.196417042,1.81351247,0.4291832515,-8.9834599999999991,2.12295,-1.40586,50,4.43498,2.21139,-129.99593,0.15715,-15.4736,25.57164,-28.51736,13fb25b0-5def-4640-92a9-680fbff28b65,5a329754-b587-457c-8af8-724a71c11050,87.82365,Pitching,23360087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.86359275,1399.631789,0.8205152668,NA
