PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2025-08-29,13:35:39,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29ab2f8b-30d4-4c41-a3be-b3481f5c66ae,97e5a94d-0b10-45cf-86b7-cc9e0b47387a,NA,Hitting,23360087,-30.90748317,1000077224,"Gillen, Tate",234.2867436,FlyBall,80.22805,Left,27.08695937,NA,NA,NA,296.48338,67.76308,4.108243996,-30.38538778,NA,NA,NA,NA,NA,NA,NA,NA
2,2025-08-29,13:36:11,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04e6e70a-8d18-4a87-98a7-06b69a02d678,97e5a94d-0b10-45cf-86b7-cc9e0b47387a,NA,Hitting,23360087,-3.788011425,10022350,"Venteicher, Nick",1141.115955,GroundBall,13.34501,Right,6.792130664,NA,NA,NA,NA,10.50893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2025-08-29,13:36:27,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d9aac477-208a-46ac-9fe1-09b44bbce54f,97e5a94d-0b10-45cf-86b7-cc9e0b47387a,NA,Hitting,23360087,-17.40585649,10022350,"Venteicher, Nick",2759.724418,GroundBall,98.06329,Right,-4.322068502,NA,NA,NA,30.21418,26.71931,0.2088141193,-15.07526102,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-08-29,13:37:40,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7f0e4d8a-ad2c-4ff5-bc0c-1cf6a04ec730,97e5a94d-0b10-45cf-86b7-cc9e0b47387a,NA,Hitting,23360087,-20.75651244,1000213858,"Wachsmann, Isaac",1285.781926,LineDrive,108.64236,Right,19.78687059,NA,NA,NA,368.43385,57.85625,3.453244616,-18.83142706,NA,NA,NA,NA,NA,NA,NA,NA
5,2025-08-29,13:40:00,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1b893f62-5532-4edb-9ad8-e7b5196fecdb,97e5a94d-0b10-45cf-86b7-cc9e0b47387a,NA,Hitting,23360087,-3.226842062,1000071996,"Bowron, Nick",1769.408496,LineDrive,87.36884,Left,19.1555964,NA,NA,NA,288.79066,27.65405,3.701434253,-11.69178448,1.04731,3.06834,0.26001,NA,NA,NA,NA,NA
6,2025-08-29,13:42:19,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8c4757f5-ffd9-4c0b-8957-a92fc1e0c50c,97e5a94d-0b10-45cf-86b7-cc9e0b47387a,NA,Hitting,23360087,9.107101551,1000115973,"Zukowski, Cuyler",2706.200672,LineDrive,102.63647,Right,12.50464749,NA,NA,NA,271.04067,58.32134,2.646355585,21.58244097,0.93908,2.58684,0.51036,NA,NA,NA,NA,NA
7,2025-08-29,13:43:14,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d7bdba3a-a39b-41af-bcdd-ba76754c8a04,97e5a94d-0b10-45cf-86b7-cc9e0b47387a,NA,Hitting,23360087,10.01811663,1000239498,"Flores, Gavin",902.1687456,LineDrive,96.28387,Left,11.77765264,NA,NA,NA,260.7541,60.08651,2.433686541,14.02015997,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-08-29,13:43:48,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ea9bff1d-0819-4903-b295-b34ae7f7ad1b,97e5a94d-0b10-45cf-86b7-cc9e0b47387a,NA,Hitting,23360087,1.531993636,1000178326,"VaDeer, Hunter",3343.462186,LineDrive,97.46431,Right,21.85754714,NA,NA,NA,366.45999,46.5706,4.655885808,7.057030115,0.80031,2.82746,0.34357,NA,NA,NA,NA,NA
9,2025-08-29,13:44:25,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67046485-442f-49f7-ac82-6e8a76e149e9,97e5a94d-0b10-45cf-86b7-cc9e0b47387a,NA,Hitting,23360087,-3.435195805,1000077224,"Gillen, Tate",1496.572994,GroundBall,94.74376,Left,8.969284198,NA,NA,NA,124.40851,100.95927,1.017524758,-1.25290828,0.60694,2.73173,-0.61827,NA,NA,NA,NA,NA
10,2025-08-29,13:44:51,NA,NA,NA,NA,NA,NA,Live,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01b06b84-3e94-47d0-8fb8-a963c4d97f03,97e5a94d-0b10-45cf-86b7-cc9e0b47387a,NA,Hitting,23360087,3.133505252,10022350,"Venteicher, Nick",2122.422704,LineDrive,73.3444,Right,32.55666341,NA,NA,NA,244.48895,22.58785,4.391531164,4.270376804,NA,NA,NA,NA,NA,NA,NA,NA
