PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2025-01-24,13:26:09,"Hauser, Joe",703518,Right,CRE_BLU,NA,Sinker,Live,NA,89.04427,-2.462211573,-4.518864311,2401.790998,239.5475305,02:00:00,5.0714,2.10434,5.02293,-25.32997,11.32994,19.25413,0.62877,-0.5636,81.1152,-7.135943482,-0.9535301548,0.4357797945,-11.37905,6.64035,-1.68669,50,4.81533,9.47304,-128.90344,-6.50023,-19.08186,27.63087,-21.03865,2a44d714-3493-4fde-980e-22a852d84661,0ecef86d-b72d-42fe-b1f0-0f4ff6bbc467,86.49423,LiveBpPitching,23360087,NA,809829,"Duffalo, Dakota",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2025-01-24,13:26:24,"Hauser, Joe",703518,Right,CRE_BLU,NA,Sinker,Live,NA,89.12884,-1.043983931,-4.254517232,2386.731991,243.1560486,02:00:00,5.07693,2.32081,5.03502,-28.64088,7.75633,15.38443,1.70257,-0.41782,81.38485,-6.330043414,-1.409343844,0.434215632,-9.23948,4.35048,-1.92641,50,4.95465,9.03904,-129.20193,-3.42688,-15.61066,27.03632,-24.82364,ba4ecd25-f87b-4896-85fd-457b5c05ac23,0ecef86d-b72d-42fe-b1f0-0f4ff6bbc467,86.80581,LiveBpPitching,23360087,10.47080815,809829,"Duffalo, Dakota",NA,GroundBall,92.46018,Right,9.245733007,NA,NA,NA,255.54263,35.27637,2.61609109,16.29079544,1.30322,1.83216,0.45064,NA,NA,NA,NA,NA
3,2025-01-24,13:26:44,"Hauser, Joe",703518,Right,CRE_BLU,NA,ChangeUp,Live,NA,84.44437,-0.5029440567,-3.18285676,2565.715419,321.5736115,04:45:00,4.83251,2.14869,4.45681,-48.03648,-6.60827,5.22507,0.34922,-0.45351,77.54883,-9.242818752,-2.224861351,0.4632543394,-3.59046,-3.24597,-1.8176,50,4.73442,6.6094,-122.43903,-2.90827,-5.43583,24.77899,-37.08832,12a6d2f5-def2-4f3f-8931-d6011dcfa5b8,0ecef86d-b72d-42fe-b1f0-0f4ff6bbc467,81.36446,LiveBpPitching,23360087,NA,809829,"Duffalo, Dakota",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-01-24,13:27:02,"Hauser, Joe",703518,Right,CRE_BLU,NA,Sinker,Live,NA,89.21176,-2.51155458,-5.070856107,2439.836941,249.0306856,02:15:00,5.05743,2.11651,5.37523,-29.0215,6.96826,18.13054,0.27397,-1.13828,81.64627,-7.882919965,-1.70167304,0.4317783233,-11.01771,4.39314,-1.67453,50,4.81156,10.81893,-129.14104,-6.71185,-18.60098,26.96436,-24.75719,295a728d-d01c-47da-a636-5ced16e63648,0ecef86d-b72d-42fe-b1f0-0f4ff6bbc467,87.29581,LiveBpPitching,23360087,NA,809829,"Duffalo, Dakota",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2025-01-24,13:27:33,"Hauser, Joe",703518,Right,CRE_BLU,NA,Fastball,Live,NA,90.41291,-0.5696399174,-2.679309998,2436.083812,227.1888953,01:30:00,5.06917,2.04143,5.43038,-20.025,14.84377,16.06369,2.86641,0.86934,82.06816,-4.310805266,0.325906582,0.4250008052,-9.32197,8.05348,-1.81519,50,5.00508,5.57625,-131.32999,-2.01721,-16.19091,29.24678,-18.18633,4a702cc5-fbec-43e5-a952-bc85de60566a,0ecef86d-b72d-42fe-b1f0-0f4ff6bbc467,88.68792,LiveBpPitching,23360087,NA,809829,"Duffalo, Dakota",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2025-01-24,13:27:48,"Hauser, Joe",703518,Right,CRE_BLU,NA,Sinker,Live,NA,87.23772,0.3129975959,-2.779803959,1886.694062,240.1760797,02:00:00,5.03108,2.11209,5.0001,-28.00565,10.03434,17.5879,2.99306,0.9518,79.29028,-4.874185979,0.483365888,0.443906566,-10.00625,5.15759,-1.859,50,5.03902,5.50575,-126.63453,-0.33121,-16.18051,26.87151,-23.83402,99b598b4-3c8a-4ada-8675-ffc5b5620a81,0ecef86d-b72d-42fe-b1f0-0f4ff6bbc467,84.91075,LiveBpPitching,23360087,-11.45706338,809829,"Duffalo, Dakota",NA,GroundBall,73.36462,Right,-14.79564739,NA,NA,NA,11.83881,11.95292,0.1062585401,-15.84696902,0.81826,3.06755,-0.92183,NA,NA,NA,NA,NA
7,2025-01-24,13:28:15,"Hauser, Joe",703518,Right,CRE_BLU,NA,Slider,Live,NA,84.7066,-0.1254668735,-3.436552461,2649.15378,19.65232014,06:45:00,4.81228,2.35495,4.25852,-50.80195,-9.46588,-3.37398,0.45852,-1.21844,78.22604,-9.302170458,-4.050415439,0.462738895,0.77743,-4.78229,-1.97686,50,4.74804,7.50723,-122.80249,-2.26886,1.18921,23.92855,-39.48935,12bd22f5-a437-48b7-bba3-f42144e786e0,0ecef86d-b72d-42fe-b1f0-0f4ff6bbc467,81.45509,LiveBpPitching,23360087,NA,809829,"Duffalo, Dakota",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-01-24,13:28:34,"Hauser, Joe",703518,Right,CRE_BLU,NA,Slider,Live,NA,83.50868,0.783068305,-1.984220588,2332.677712,26.51823769,07:00:00,4.93952,2.1904,4.82798,-50.58939,-9.07412,-4.51387,1.46572,-0.06539,77.01798,-8.478982634,-2.815696831,0.4637408086,1.80237,-4.92345,-1.99015,50,4.97461,4.36559,-121.31009,-0.16551,2.69105,23.29824,-39.52506,09a476e1-ca37-44df-8f7e-8537405cd360,0ecef86d-b72d-42fe-b1f0-0f4ff6bbc467,81.27911,LiveBpPitching,23360087,NA,809829,"Duffalo, Dakota",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2025-01-24,13:29:10,"Hauser, Joe",703518,Right,CRE_BLU,NA,Sinker,Live,NA,90.78693,0.1638635948,-4.398520085,2429.276209,251.9425685,02:30:00,5.10603,2.09112,5.49454,-29.20837,5.22836,16.1831,2.82571,-0.68223,82.86974,-5.277226706,-1.382819486,0.4223596056,-9.82408,2.73434,-1.71703,50,5.10084,9.55867,-131.70668,-0.65492,-17.26325,27.86623,-27.36915,8c974bc0-b5da-4b31-8554-9233a4899cbd,0ecef86d-b72d-42fe-b1f0-0f4ff6bbc467,89.24253,LiveBpPitching,23360087,NA,809829,"Duffalo, Dakota",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2025-01-24,13:29:27,"Hauser, Joe",703518,Right,CRE_BLU,NA,Slider,Live,NA,83.45189,0.8252716755,-2.855277661,2454.104719,37.79011548,07:15:00,4.842,2.32335,4.77333,-50.92401,-9.07269,-7.01982,1.38161,-0.97029,76.75417,-8.493509902,-4.146869716,0.4656139335,2.83203,-4.9384,-2.03182,50,4.88123,6.2939,-121.10087,-0.09567,4.19855,24.02162,-39.49532,47a5a274-e886-4bdf-81a1-4a2cd9b6db1e,0ecef86d-b72d-42fe-b1f0-0f4ff6bbc467,80.95213,LiveBpPitching,23360087,NA,806082,"Goldberg, Jaxon",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
