PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2025-01-18,07:59:53,"Aukerman, Matthew",1000185401,Right,CRE_BLU,NA,Fastball,Live,NA,87.276,-2.923241018,-1.273600889,2091.488725,218.6592976,01:15:00,6.51293,0.69311,5.90261,-22.30127,14.27867,11.4247,1.93824,0.46287,80.07064,-7.087715401,0.8769272846,0.43530426,-6.51751,8.51588,-0.59748,50,6.2654,2.45793,-126.8711,-7.18819,-10.62478,25.91462,-18.29154,25c8d212-3a66-47ad-a33b-06d6e8e9331c,3b783d31-8fa9-4716-842a-26fd6eb65704,86.58872,LiveBpPitching,23360087,NA,1000209282,"Fuchino, Cooper",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2025-01-18,08:00:27,"Aukerman, Matthew",1000185401,Right,CRE_BLU,NA,Slider,Live,NA,78.62239,-1.13680774,-0.08060792565,2328.397694,130.7451091,10:15:00,6.28681,1.17624,5.14591,-33.19962,13.14366,-15.29896,2.44988,-0.17456,72.17613,-7.258227254,-2.921244556,0.4899646828,8.01423,7.22384,-1.15716,50,6.15553,0.65607,-114.29852,-3.34286,10.59147,21.25949,-22.62713,25280e77-d164-4364-8ba1-947f7deebd05,3b783d31-8fa9-4716-842a-26fd6eb65704,76.92889,LiveBpPitching,23360087,NA,1000209282,"Fuchino, Cooper",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2025-01-18,08:00:46,"Aukerman, Matthew",1000185401,Right,CRE_BLU,NA,Fastball,Live,NA,87.02255,-3.776116198,0.1295598449,2075.00028,219.6072775,01:15:00,6.5393,0.69436,6.13358,-20.72359,15.78561,13.06079,1.31766,1.90249,79.98657,-7.645770134,2.596915836,0.4348831144,-7.06984,9.63807,-0.71104,50,6.24039,-0.68186,-126.46931,-8.9753,-11.45168,25.76414,-16.56238,71786c1d-8524-4f30-8c0f-1c6dfc29a2db,3b783d31-8fa9-4716-842a-26fd6eb65704,86.67257,LiveBpPitching,23360087,NA,1000209282,"Fuchino, Cooper",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-01-18,08:01:08,"Aukerman, Matthew",1000185401,Right,CRE_BLU,NA,Slider,Live,NA,78.37532,-0.3621840545,0.08427010842,2484.328948,114.3088051,09:45:00,6.37092,1.04126,5.00587,-38.21733,8.89725,-19.78335,2.84431,-0.52782,71.62828,-7.41091821,-3.588949741,0.4940251386,10.3815,4.7653,-1.03377,50,6.30612,0.48108,-113.88134,-1.97281,13.54252,22.21568,-25.95778,42ec1a4f-56df-4ab4-9322-161170cadda9,3b783d31-8fa9-4716-842a-26fd6eb65704,76.2966,LiveBpPitching,23360087,NA,1000209282,"Fuchino, Cooper",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2025-01-18,08:01:36,"Aukerman, Matthew",1000185401,Right,CRE_BLU,NA,Fastball,Live,NA,87.40553,NA,NA,2120.799178,NA,NA,6.73914,0.93956,6.26182,NA,NA,NA,2.12708,-0.18666,79.65423,NA,NA,0.4329562768,-5.02431,17.11481,-0.79867,50,6.41356,4.09754,-126.86719,-9.85532,-8.16778,26.57381,-4.35132,6db9c339-e227-4271-b40f-9f56e7894ea4,3b783d31-8fa9-4716-842a-26fd6eb65704,87.0583,LiveBpPitching,23360087,10.09978896,1000209282,"Fuchino, Cooper",NA,FlyBall,94.73269,Right,29.52292464,NA,NA,NA,340.38929,42.92664,3.9419341979999998,14.2456091,1.90861,2.03909,0.24882,NA,NA,NA,NA,NA
6,2025-01-18,08:01:58,"Aukerman, Matthew",1000185401,Right,CRE_BLU,NA,Slider,Live,NA,79.73102,NA,NA,2448.430987,NA,NA,6.55984,1.22062,5.20078,NA,NA,NA,0.8202,0.17498,72.52595,NA,NA,0.48617924,1.71448,6.47028,-1.14556,50,6.25801,1.69865,-115.65475,-7.15727,2.28896,24.44978,-23.5357,184d3d8f-18a7-4c86-82c3-10e28e14e28b,3b783d31-8fa9-4716-842a-26fd6eb65704,77.52787,LiveBpPitching,23360087,NA,10022350,"Venteicher, Nick",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2025-01-18,08:02:13,"Aukerman, Matthew",1000185401,Right,CRE_BLU,NA,Slider,Live,NA,78.33245,-0.8729290097,0.5332395458,2494.812103,118.2545602,10:00:00,6.2895200000000004,1.203,5.15585,-37.31586,9.29552,-17.36299,2.35818,0.25797,72.06838,-7.74845944,-2.690030728,0.4913799127,9.26911,5.12514,-1.23965,50,6.18001,-0.5002,-113.89479,-2.93861,12.17914,20.85859,-25.43988,345f6514-2b18-43ab-a655-4c7b826f1a9d,3b783d31-8fa9-4716-842a-26fd6eb65704,76.70733,LiveBpPitching,23360087,NA,10022350,"Venteicher, Nick",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-01-18,08:02:27,"Aukerman, Matthew",1000185401,Right,CRE_BLU,NA,Curveball,Live,NA,72.87683,-0.8073809947,-0.06603015362,2464.227629,29.36687448,07:00:00,6.47823,0.8128,5.23992,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.82074,-8.38269,-0.80008,50,6.35295,0.39147,-105.90901,-3.56298,5.42815,19.54668,-41.61295,293a9d68-6325-4bad-800c-2abd3b6ec747,3b783d31-8fa9-4716-842a-26fd6eb65704,NA,LiveBpPitching,23360087,NA,10022350,"Venteicher, Nick",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2025-01-18,08:02:46,"Aukerman, Matthew",1000185401,Right,CRE_BLU,NA,Fastball,Live,NA,89.03042,-3.347925969,-1.670873503,2199.291933,202.9441279,12:45:00,6.51258,0.6528,6.19365,-15.36666,19.37891,8.19939,2.1368,-0.2067,81.63819,-6.234343422,-0.1208024752,0.4242492343,-4.92507,11.47726,-0.53139,50,6.25282,3.5235,-129.41864,-8.0458,-8.36759,26.5693,-12.67444,0e723584-9686-4ebd-8f99-a4b560f08b66,3b783d31-8fa9-4716-842a-26fd6eb65704,88.84504,LiveBpPitching,23360087,NA,10022350,"Venteicher, Nick",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2025-01-18,08:03:01,"Aukerman, Matthew",1000185401,Right,CRE_BLU,NA,Fastball,Live,NA,87.27188,-4.085290779,-1.238359208,2134.636017,207.7762213,01:00:00,6.54654,0.52739,6.23364,-17.9446,18.19779,9.57091,1.2757,0.18255,80.20299,-7.446102093,0.57244744,0.4326929737,-5.56094,11.04668,-0.43998,50,6.23287,2.45516,-126.79039,-9.5934,-9.07012,25.44624,-14.15646,16a421f7-1116-4792-b8f5-d6d93a8a4e8a,3b783d31-8fa9-4716-842a-26fd6eb65704,87.11128,LiveBpPitching,23360087,NA,10053135,"Hurd, Eason",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
