PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2025-01-26,09:49:12,"Klein, Noah",1000281806,Right,NA,NA,Sinker,Live,NA,86.23315,-0.07121651229,-3.059533752,1588.19769,264.2524857,02:45:00,4.28584,1.57486,4.56092,-37.39082,1.93673,19.58288,1.10208,0.29263,79.18567,-6.89889872,0.5311006595,0.4513566519,-10.88357,1.01449,-1.27536,50,4.24433,5.93222,-125.14347,-1.60053,-17.32367,24.37486,-30.55926,efb4f9c3-5590-49e2-930c-fc4f0578f2db,6f9c01f7-5ea8-4e69-8008-dcbccf80d7cb,83.50921,LiveBpPitching,23360087,NA,1000123427,"MacLean, William",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2025-01-26,09:49:31,"Klein, Noah",1000281806,Right,NA,NA,Fastball,Live,NA,87.46496,0.3215835562,-1.815644419,1646.155417,242.645993,02:00:00,4.34368,1.71366,4.73813,-32.1001,5.83905,11.35742,1.97384,0.93743,80.12088,-5.572737375,0.2755525496,0.443317778,-6.36683,2.93372,-1.54086,50,4.3483,3.59335,-127.06886,-0.51499,-10.43685,25.40302,-27.36494,5c3cfe94-b479-4ffb-afda-6c5da1f34329,6f9c01f7-5ea8-4e69-8008-dcbccf80d7cb,85.02352,LiveBpPitching,23360087,NA,1000123427,"MacLean, William",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2025-01-26,09:49:53,"Klein, Noah",1000281806,Right,NA,NA,Slider,Live,NA,76.09447,2.170803823,-0.412518196,2005.763351,87.26450871,09:00:00,4.02869,1.71422,3.96562,-53.35142,-0.98043,-19.70469,1.67202,-0.32467,69.02516,-7.535742601,-4.014386545,0.5208549376,9.83431,-1.17903,-1.64617,50,4.21944,1.50694,-110.23176,2.24729,11.94788,21.89845,-33.60648,ed4b029f-c1f3-48f7-aa7e-59a6e1515f1d,6f9c01f7-5ea8-4e69-8008-dcbccf80d7cb,72.36648,LiveBpPitching,23360087,51.67523621,1000123427,"MacLean, William",NA,LineDrive,89.12997,Left,14.77199074,NA,NA,NA,NA,14.30559,NA,NA,4.32252,2.12556,0.02817,NA,NA,NA,NA,NA
4,2025-01-26,09:50:18,"Klein, Noah",1000281806,Right,NA,NA,ChangeUp,Live,NA,79.85967,2.358454655,-1.98081695,1018.668517,259.1493667,02:45:00,4.32415,1.73541,5.2454,-42.76252,2.15416,11.51662,2.97925,0.83316,72.79738,-5.587781733,0.1639743026,0.4823643627,-6.63818,0.46322,-1.56211,50,4.50948,3.63835,-115.95787,3.39698,-9.01637,22.17546,-31.54488,11257e80-9310-4979-99a3-bb7dfe04e4f7,6f9c01f7-5ea8-4e69-8008-dcbccf80d7cb,78.14101,LiveBpPitching,23360087,NA,1000123427,"MacLean, William",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2025-01-26,09:50:48,"Klein, Noah",1000281806,Right,NA,NA,Slider,Live,NA,74.87438,3.470214439,-0.5331209237,1936.795504,92.98186584,09:00:00,4.07356,2.92414,3.7864,-52.92602,1.10954,-21.88906,3.01637,0.58553,68.38267,-6.0918415,-4.497703307,0.5290676906,10.81659,-0.4268,-2.83698,50,4.42088,1.81136,-108.42377,4.63487,12.85407,19.25751,-32.68124,d86955a9-da87-4e07-99aa-eb9f4522e3d7,6f9c01f7-5ea8-4e69-8008-dcbccf80d7cb,71.24313,LiveBpPitching,23360087,NA,1000122192,"North, Ben",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2025-01-26,09:51:06,"Klein, Noah",1000281806,Right,NA,NA,Sinker,Live,NA,87.81203,0.6552896553,-3.029894462,1603.660255,262.2552867,02:45:00,4.31155,2.78783,4.5423,-35.33854,2.56903,19.23352,1.99134,1.50378,80.5653,-5.801818544,0.493110523,0.4431332985,-10.67385,1.14629,-2.49022,50,4.34731,5.98613,-127.44218,0.06417,-17.6443,24.93542,-30.27918,5984c780-2e9b-45c2-961a-fa3923c73777,6f9c01f7-5ea8-4e69-8008-dcbccf80d7cb,85.05892,LiveBpPitching,23360087,NA,1000122192,"North, Ben",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2025-01-26,09:51:28,"Klein, Noah",1000281806,Right,NA,NA,Fastball,Live,NA,88.90318,0.7334377964,-3.691004966,1620.225931,246.4401436,02:15:00,4.40413,2.63014,5.04502,-30.16704,6.2641,14.49132,2.58341,0.35185,81.213,-4.840728528,-1.011691518,0.4344179685,-8.58593,3.07635,-2.28966,50,4.45049,7.78307,-129.00135,0.53336,-14.49694,26.33674,-26.97978,e6dbde51-e953-48d9-a865-c433d1dadb8c,6f9c01f7-5ea8-4e69-8008-dcbccf80d7cb,86.76538,LiveBpPitching,23360087,57.85754934,1000122192,"North, Ben",NA,LineDrive,81.0383,Right,22.75914434,NA,NA,NA,NA,10.00493,NA,NA,-0.02979,2.55911,-0.35204,NA,NA,NA,NA,NA
8,2025-01-26,09:51:52,"Klein, Noah",1000281806,Right,NA,NA,Slider,Live,NA,76.05665,2.213286653,-2.925892491,1967.706311,87.53501966,09:00:00,4.07838,2.98006,4.00008,-53.42931,-0.9341,-21.6877,1.75754,-1.64253,69.21832,-7.476121265,-6.869427888,0.5214722886,10.05819,-1.17093,-2.625,50,4.27342,6.40465,-110.03897,2.33565,12.17625,21.83546,-33.59156,38f6a02f-dd2b-4b5e-bb6c-bc1669f7d95c,6f9c01f7-5ea8-4e69-8008-dcbccf80d7cb,72.28081,LiveBpPitching,23360087,NA,1000122192,"North, Ben",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2025-01-26,09:52:18,"Klein, Noah",1000281806,Right,NA,NA,Fastball,Live,NA,88.43503,0.5583801406,-3.971135813,1608.834064,256.084198,02:30:00,4.3211,1.4809,4.73435,-34.13306,2.99548,12.27719,2.00762,-1.26885,81.20605,-5.692881648,-1.720315837,0.4385562901,-7.37539,1.40275,-1.09138,50,4.34781,8.42871,-128.27223,-0.07031,-12.36838,24.91302,-29.82167,e10d8b32-ebd5-43f4-bbe5-e1642546772c,6f9c01f7-5ea8-4e69-8008-dcbccf80d7cb,85.94664,LiveBpPitching,23360087,NA,1000078192,"Hess, Kyle",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2025-01-26,09:52:38,"Klein, Noah",1000281806,Right,NA,NA,ChangeUp,Live,NA,77.58908,1.147944897,-1.104689462,1122.419126,257.1286587,02:30:00,4.12271,1.66675,5.12885,-45.07575,2.53586,11.29035,1.44772,1.56724,71.15569,-7.184810429,0.9920783999,0.4966241383,-6.23509,1.01056,-1.57178,50,4.1961,1.81295,-112.77688,0.81614,-8.02665,20.59227,-30.87312,1ebcfe93-418c-4742-8e7b-8353bfb26dcd,6f9c01f7-5ea8-4e69-8008-dcbccf80d7cb,75.89732,LiveBpPitching,23360087,NA,1000078192,"Hess, Kyle",NA,NA,NA,Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
